#	HDIC Project
#
#	Integrated Database of Hanzi Dictionaries in Early Japan
#
#	KTB_entries : Kosanjibon Tenrei Bansho Meigi database
#
#	Kosanjibon Tenrei Bansho Meigi 篆隷萬象名義, Kosanji copy 高山寺本.
#	monk Kukai of the Heian Period 空海, c. 827-835.
#	A Hanzi (Chinese character) dictionary.
#
#	Version: 1.4.2
#	Date: 25 September 1994
#	Last update : 2 February 2022
#
#	Copyright (c) 1994-2022 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#	Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
#	North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#	Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#
#	Data License Information and Access Rights
#	License: 
#	Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
#	Access Rights (Availability): 
#	Open access
#
#	TSV Format information:
#	----------------------
#	TBID (v_www_xyz) 	: Book(v), leaf(www), recto-verso(x), line(y) and number(z)
#	TB_vol_radical (xx#yyy)	: Volume(xx) and radical number(yyy)
#	TB_radical	: Radical of Chinese character 
#	Entry		: Headword
#	Entry_type	: For details, refer to the following section
#	Entry_diff	: Differences of transliteration with other scholars
#	SYID (vwwwxyyyzz)	: Book(v), leaf(www), recto-verso(x), line(yy) and number(z)
#	YYID (Ywwxxxyy-z)	: Volume(ww), leaf(xxx), line(yy) and number(z)
#	TB_remarks	: Editor's notes
#
#	Entry_type:
#	----------
#	Group a	--- Regular headword
#	1 Regular				: 隷書掲出字 (= Regular_clerical)
#	2 Regular_seal			: 隷書掲出字 篆書併存
#
#	Group b -- Embedded headword
#	3 Embedded_clerical		: 埋字 隷書字体
#	4 Embedded_omitted		: 埋字 脱落
#	5 Embedded_seal			: 埋字 篆書字体
#
#	Group c -- Omitted headword
#	6 Omitted				: 脱字 項目全体 脱落
#	7 Omitted-regular		: 脱字 隷書掲出字 脱落
#
#	Group d -- Variant of the Songben Yupian
#	8 Songben-Yupian		: 宋本《玉篇》増補之異体字
#
#   cf. Li 2015.
#   ＊6 Omitted : 項目全体脱落
#　　　　　　　　　 《説文解字》、《玉篇》残巻・佚文、《新撰字鏡》玉篇引用部分等、本文存
#
#	Abbreviations:
# 	-------------
#	TB	: Tenrei Bansho Meigi 篆隷万象名義, Kosanji copy 高山寺本
#	YY	: Yuanben Yupian 原本玉篇, fragments of vol.8, 9, 18, 19, 22, 24 and 27
#	SY	: Songben Yupian 宋本玉篇, Zecuntang edition 澤存堂本
#
# 	白	: Shirafuji's transliteration 
# 	宮	: Miyazawa's transliteration
#	上	: Ueda's transliteration
#	呂	: Lv's transliteration
#
#	References:
#	----------
#	Shirafuji	: Shirafuji Noriyuki 白藤禮幸, An Index of Headwords in the Tenrei Bansho Meigi 掲出字索引, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辞書資料第一, Tokyo: Uiversity of Tokyo Press 東京大学出版会, 1977.
#	Miyazawa	: Miyazawa Toshimasa 宮澤俊雅, A List of Headwords with Notes in the Tenrei Bansho Meigi 掲出字一覧表, Materials from Ancient Glossaries in the Kosanji Temple Collection 1 高山寺古辞書資料第一, Tokyo: University of Tokyo Press 東京大学出版会, 1977.
#	Ueda		: Ueda Tadashi 上田正, A Complete List of Fanqie in the Original Yupian 玉篇反切総覧, Kobe: Private edition, 1986.
#	Lv		: Lv Hao 呂浩, Zhuanli Wanxiang Mingyi: A Transliteration and Text-critical Notes 篆隸萬象名義校釋, Shanghai: Xuelin Press 學林出版社, 2007.
#   Li      : Li Yuan 李媛, Embedded and Omitted Headword: Issues Regarding Entry Counts in Tenrei-Bansho-Meigi 埋字と脱字―篆隷万象名義の掲出字数をめぐる問題―, Kuntengo to Kunten-Shiryo 訓点語と訓点資料 135: 60-78, 2015.
#
#	This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422.
#
TBID	TB_vol_radical	TB_radical	Entry	Entry_type	Entry_diff	SYID	YYID	TB_remarks
2_010_B11	v5#57	口	喘	Omitted-regular		a049a043		隷書揭出字脱。篆書字形。
2_010_B12	v5#57	口	呼	Regular_seal		a049a044		
2_010_B21	v5#57	口	吸	Regular		a049a051		《詩經・大東》：維南有箕、載翕其舌。《広韻》：吸：…、噏：上同。
2_010_B22	v5#57	口	噓	Regular		a049a062		
2_010_B31	v5#57	口	吹	Regular_seal		a049a063		
2_010_B32	v5#57	口	喟	Regular_seal		a049a052		
2_010_B41	v5#57	口	嘳	Regular_seal		a049a061		音注位置空白。
2_010_B42	v5#57	口	啍	Regular_seal		a049a064		
2_010_B421	v5#57	口	噋	Songben-Yupian		a049a071		
2_010_B51	v5#57	口	𡂒	Regular_seal		a049a072		
2_010_B52	v5#57	口	嚔	Regular_seal		a049a081		
2_010_B61	v5#57	口	唫	Regular_seal		a049a073		
2_010_B62	v5#57	口	噤	Regular_seal		a049a074		
2_011_A11	v5#57	口	名	Regular_seal		a049a082		
2_011_A12	v5#57	口	召	Regular_seal		a049a083		
2_011_A21	v5#57	口	吾	Regular_seal		a049a084		
2_011_A211	v5#57	口	喆	Omitted-regular		a049a092		
2_011_A212	v5#57	口	嚞	Regular		a049a093		
2_011_A22	v5#57	口	哲	Regular		a049a091		「嚞」之上下、有「古文」注記。
2_011_A31	v5#57	口	君	Regular_seal		a049a094		
2_011_A32	v5#57	口	命	Regular_seal		a049a095		
2_011_A41	v5#57	口	后	Regular_seal		△		
2_011_A42	v5#57	口	咨	Regular_seal		a049a101		
2_011_A51	v5#57	口	問	Regular_seal		a049a102		
2_011_A52	v5#57	口	唯	Regular_seal		a049b012		
2_011_A61	v5#57	口	唱	Regular_seal		a049b021		
2_011_A62	v5#57	口	啞	Regular_seal		a053a065		
2_011_B11	v5#57	口	和	Regular_seal		a049a103		
2_011_B111	v5#57	口	咊	omitted		a049b011		
2_011_B112	v5#57	口	旪	Regular_seal				篆書字形。
2_011_B12	v5#57	口	叶	Regular_seal		a049b013		篆書掲出字二字有「古文」注記。
2_011_B21	v5#57	口	噱	Regular_seal		a049b022		
2_011_B211	v5#57	口	㖸	Songben-Yupian		a049b023		
2_011_B22	v5#57	口	咥	Regular_seal		a049b024		
2_011_B31	v5#57	口	唏	Regular_seal		a049b031		
2_011_B32	v5#57	口	听	Regular_seal		a049b032		
2_011_B41	v5#57	口	呭	Regular_seal		a049b041		
2_011_B42	v5#57	口	𠹑	Regular_seal		a049b042		
2_011_B42	v5#57	口	𠸵	Regular	宮	a049b042		
2_011_B51	v5#57	口	咄	Regular_seal		a049b043		兀：原作凢。呼：呂作唾。
2_011_B52	v5#57	口	唉	Regular_seal		a049b044		
2_011_B61	v5#57	口	哉	Regular_seal		a054a044		
2_011_B62	v5#57	口	噂	Regular_seal		a049b045		
2_012_A11	v5#57	口	咠	Regular_seal		a049b052		
2_012_A12	v5#57	口	呷	Regular_seal		a049b054		
2_012_A21	v5#57	口	嘫	Regular_seal		a049b053		
2_012_A22	v5#57	口	嘒	Regular_seal		a049b061		
2_012_A221	v5#57	口	嚖	omitted		a049b062		
2_012_A31	v5#57	口	唪	Regular_seal		a049b063		
2_012_A32	v5#57	口	嗔	Regular_seal		a049b072		
2_012_A41	v5#57	口	嘌	Regular_seal		a049b073		
2_012_A42	v5#57	口	嘑	Regular_seal		a049b074		
2_012_A51	v5#57	口	喅	Regular_seal		a049b081		
2_012_A52	v5#57	口	嘯	Regular_seal		a049b082		
2_012_A61	v5#57	口	𠮯	Regular		a049b071		
2_012_A62	v5#57	口	嗂	Regular		a049b083		
2_012_B11	v5#57	口	呈	Regular_seal		a049b091		
2_012_B12	v5#57	口	噦	Regular_seal		a053a102		
2_012_B121	v5#57	口	嚱	Songben-Yupian		a049b092		
2_012_B21	v5#57	口	嗿	Regular_seal		a049b093		
2_012_B22	v5#57	口	咸	Regular_seal		a049b094		
2_012_B31	v5#57	口	启	Regular_seal		a049b101		
2_012_B32	v5#57	口	哯	Regular_seal		a049b102		
2_012_B321	v5#57	口	咞	Songben-Yupian		a049b103		
2_012_B41	v5#57	口	右	Omitted-regular		a049b104		隷書揭出字脱。篆書字形。反切上字大字。
2_012_B42	v5#57	口	啻	Regular_seal		a050a012		
2_012_B51	v5#57	口	吉	Regular_seal		a050a011		
2_012_B52	v5#57	口	嚋	Regular_seal		a050a013		
2_012_B61	v5#57	口	周	Regular_seal		a050a014		
2_012_B62	v5#57	口	嗢	Regular_seal		a050a021		
2_013_A11	v5#57	口	唐	Regular_seal		a050a022		
2_013_A111	v5#57	口	啺	omitted		a050a023		
2_013_A12	v5#57	口	嘾	Regular_seal		a050a024		
2_013_A21	v5#57	口	吐	Regular_seal		a050a031		
2_013_A22	v5#57	口	噎	Regular_seal		a050a032		
2_013_A31	v5#57	口	咈	Regular_seal		a050a033		
2_013_A32	v5#57	口	嚘	Regular_seal		a050a041		
2_013_A41	v5#57	口	吃	Regular_seal		a053b097		
2_013_A42	v5#57	口	嗜	Regular_seal		a050a042		
2_013_A421	v5#57	口	呩	Songben-Yupian		a050a043		
2_013_A51	v5#57	口	啖	Regular_seal		a048b102		
2_013_A511	v5#57	口	噉	Songben-Yupian		a048b101		
2_013_A52	v5#57	口	嘐	Regular_seal		a050a044		
2_013_A61	v5#57	口	啁	Regular_seal		a050a051		
2_013_A62	v5#57	口	嘲	Regular_seal		a050a052		反切位置空白。
2_013_B11	v5#57	口	哇	Regular_seal		a050a053		印、不審。
2_013_B12	v5#57	口	㖕	Regular_seal		a050a054		
2_013_B12	v5#57	口	𠰜	Regular	白	a050a054		
2_013_B21	v5#57	口	吺	Regular_seal		a050a062		
2_013_B211	v5#57	口	𠱒	omitted		a050a063		
2_013_B22	v5#57	口	呧	Regular_seal		a053b014		宋本《玉篇》
2_013_B22	v5#57	口	𠰋	Regular	宮	a053b014		
2_013_B31	v5#57	口	呰	Regular_seal		a050a064		
2_013_B32	v5#57	口	嗻	Regular_seal		a050a065		
2_013_B41	v5#57	口	唊	Regular_seal		a050a066		
2_013_B42	v5#57	口	嗑	Regular_seal		a050a071		
2_013_B51	v5#57	口	嗙	Regular_seal		a050a072		
2_013_B52	v5#57	口	噧	Regular_seal		a050a073		
2_013_B61	v5#57	口	叴	Regular_seal		a050a074		
2_013_B611	v5#57	口	㕤	omitted		a050a081		
2_013_B62	v5#57	口	呶	Regular_seal		a050a082		護：呂作讙。
2_014_A11	v5#57	口	叱	Regular_seal		a050a083		
2_014_A12	v5#57	口	噴	Regular		a050a084		
2_014_A21	v5#57	口	吒	Regular_seal		a050a085		
2_014_A211	v5#57	口	咤	Songben-Yupian		a050a091		
2_014_A212	v5#57	口	喥	Songben-Yupian		a050a092		
2_014_A22	v5#57	口	噊	Regular_seal		a050a093		
2_014_A31	v5#57	口	嘮	Regular_seal		a050a094		
2_014_A32	v5#57	口	啐	Regular_seal		a050a095		
2_014_A41	v5#57	口	唇	Regular_seal		a050a101		
2_014_A42	v5#57	口	嘵	Regular_seal		a050a102		
2_014_A51	v5#57	口	吁	Regular_seal		a050a103		
2_014_A511	v5#57	口	𠮲	Songben-Yupian		a050a104		
2_014_A52	v5#57	口	嘖	Regular_seal		a050b011		
2_014_A61	v5#57	口	嗸	Regular_seal		a050b012		
2_014_A62	v5#57	口	唸	Regular_seal		a050b013		
2_014_A621	v5#57	口	𠿍	Songben-Yupian		a050b014		
2_014_B11	v5#57	口	㕧	Regular_seal		a050b015		
2_014_B12	v5#57	口	㘙	Regular		a050b021		衫：原作𥘎。
2_014_B21	v5#57	口	呻	Regular_seal		a050b022		
2_014_B22	v5#57	口	吟	Regular_seal		a050b023		
2_014_B31	v5#57	口	喩	Regular_seal		a050b024		
2_014_B32	v5#57	口	嗞	Regular_seal		a050b031		
2_014_B41	v5#57	口	呝	Regular_seal		a050b032		掲出字：原作呃。
2_014_B411	v5#57	口	𠱟	Songben-Yupian		a050b033		
2_014_B42	v5#57	口	哤	Regular		a050b034		
2_014_B51	v5#57	口	唌	Regular_seal		a052b061		
2_014_B52	v5#57	口	嘅	Regular_seal		a050b041		
2_014_B61	v5#57	口	吪	Regular_seal		a050b042		
2_014_B62	v5#57	口	嘆	Regular_seal		a050b043		
2_015_A11	v5#57	口	喝	Regular_seal		a050b044		
2_015_A111	v5#57	口	𡀽	omitted		a050b051		
2_015_A12	v5#57	口	哨	Regular_seal		a050b052		哀：呂云、“衺”之誤。
2_015_A21	v5#57	口	噆	Regular_seal		a050b053		
2_015_A22	v5#57	口	吝	Regular_seal		a050b054		
2_015_A221	v5#57	口	𠲲	omitted		a050b061		天治本《新撰字鏡》玉篇群作⿰⿱又右久。
2_015_A31	v5#57	口	各	Regular_seal		a050b062		
2_015_A32	v5#57	口	否	Regular_seal		a050b063		
2_015_A41	v5#57	口	唁	Regular_seal		a050b064		
2_015_A411	v5#57	口	喭	Songben-Yupian		a050b071		
2_015_A42	v5#57	口	哀	Regular_seal		a050b072		
2_015_A501	v5#57	口	嗁	Songben-Yupian		a050b073		
2_015_A51	v5#57	口	啼	Regular_seal		a050b074		掲出字：呂作嗁。
2_015_A51	v5#57	口	嗁	Regular	白	a050b074		
2_015_A52	v5#57	口	嗀	Regular_seal		a050b081		
2_015_A61	v5#57	口	咼	Regular_seal		a050b082		
2_015_A611	v5#57	口	喎	Songben-Yupian		a050b083		
2_015_A62	v5#57	口	𠴫	Regular_seal		a050b084		
2_015_B11	v5#57	口	嗼	Regular_seal		a050b085		
2_015_B12	v5#57	口	𠯑	Regular_seal		a050b091		
2_015_B21	v5#57	口	嗾	Regular_seal		a050b092		
2_015_B211	v5#57	口	𠻛	omitted		a050b093		
2_015_B22	v5#57	口	吠	Regular		a050b094		
2_015_B31	v5#57	口	咆	Regular_seal		a052b064		
2_015_B32	v5#57	口	嘷	Regular_seal		a050b101		
2_015_B41	v5#57	口	哮	Regular_seal		a050b102		掲出字：《新撰字鏡》玉篇部分作嘋。
2_015_B42	v5#57	口	喈	Regular_seal		a050b104		
2_015_B51	v5#57	口	喔	Regular_seal		a050b103		
2_015_B52	v5#57	口	咮	Regular_seal		a048a092		
2_015_B61	v5#57	口	嚶	Regular_seal		a051a011		
2_015_B62	v5#57	口	啄	Regular_seal		a051a012		音一字：未詳。呂云「“音”後“也”字據東京大學本補。“一字”未詳」。「也」字誤認歟。
2_016_A11	v5#57	口	唬	Regular_seal		a051a013		
2_016_A12	v5#57	口	呦	Regular_seal		a051a014		
2_016_A21	v5#57	口	噳	Regular_seal		a051a021		
2_016_A22	v5#57	口	喁	Regular		a051a022		
2_016_A31	v5#57	口	局	Regular_seal		a051a081		
2_016_A32	v5#57	口	㕣	Regular_seal		a051a082		呂作兖。
2_016_A41	v5#57	口	咡	Regular_seal		a051a083		
2_016_A42	v5#57	口	吂	Regular_seal		a051a091		
2_016_A51	v5#57	口	囒	Regular_seal		a051a023		
2_016_A51	v5#57	口	㘓	Regular	白	a051a023		
2_016_A52	v5#57	口	哰	Regular_seal		a051a024		
2_016_A61	v5#57	口	嗹	Regular_seal		a051a032		
2_016_A62	v5#57	口	嘍	Regular_seal		a051a033		
2_016_B11	v5#57	口	㖪	Regular_seal		a051a034		
2_016_B12	v5#57	口	喛	Regular_seal		a051a035		
2_016_B21	v5#57	口	嘕	Regular_seal		a051a041		
2_016_B22	v5#57	口	㗔	Regular_seal		a051a042		
2_016_B31	v5#57	口	喊	Regular_seal		a051a043		
2_016_B32	v5#57	口	𡅞	Regular_seal		a051a044		
2_016_B41	v5#57	口	喓	Regular_seal		a051a051		
2_016_B42	v5#57	口	嗟	Regular_seal		a051a052		
2_016_B51	v5#57	口	嗉	Regular_seal		a051a053		
2_016_B52	v5#57	口	嚇	Regular_seal		a051a061		
2_016_B61	v5#57	口	嚃	Regular		a051a062		
2_016_B62	v5#57	口	叵	Regular_seal		a051a063		
2_017_A11	v5#57	口	嘺	Regular		a051a064		
2_017_A12	v5#57	口	㗧	Regular		a053b104		
2_017_A121	v5#57	口	啌	Songben-Yupian		a051a071		
2_017_A21	v5#57	口	㖏	Regular		△		
2_017_A22	v5#57	口	台	Regular		a051a072		
2_017_A31	v5#57	口	唶	Regular		a051a073		
2_017_A311	v5#57	口	𡂐	Songben-Yupian		a051a075		
2_017_A32	v5#57	口	𠰉	Regular		a051a092		
2_017_A41	v5#57	口	𠿒	Regular		a051a093		
2_017_A42	v5#57	口	𠱥	Regular	白	△(a051a104)		
2_017_A42	v5#57	口	⿳口一竒	Regular		△		
2_017_A51	v5#57	口	呫	Regular		a051a094		
2_017_A52	v5#57	口	𠲷	Regular		a050a061		
2_017_A61	v5#57	口	𠿓	Regular		a051a101		
2_017_A62	v5#57	口	吨	Regular		a051a103		
2_017_B11	v5#57	口	𠱥	Regular		a051a104		
2_017_B12	v5#57	口	囐	Regular		a051b011		皷也：也、衍字。
2_017_B21	v5#57	口	嘈	Regular		a051a074		
2_017_B22	v5#57	口	喢	Regular		a053b101		
2_017_B31	v5#57	口	嗃	Regular		a051b013		
2_017_B32	v5#57	口	㗲	Regular		a051b021		
2_017_B321	v5#57	口	咟	omitted		a051b022		
2_017_B41	v5#57	口	㕰	Regular		a051b014		
2_017_B42	v5#57	口	啀	Regular		a051b023		
2_017_B51	v5#57	口	㗴	Regular		a051b025		
2_017_B52	v5#57	口	哷	Regular		a051b024		
2_017_B61	v5#57	口	噅	Regular		a051b026		
2_017_B62	v5#57	口	𠹊	Regular		a051b031		麁：呂作兼。
2_018_A11	v5#57	口	𡂕	Regular		a051b032		
2_018_A12	v5#57	口	呀	Regular		a051b033		
2_018_A121	v5#57	口	唭	omitted		a051b034		天治本《新撰字鏡》、貞苅「出所不詳」、宮澤「玉篇」。
2_018_A21	v5#57	口	嘻	Regular		a051b041		
2_018_A22	v5#57	口	咹	Regular		a051a102		
2_018_A31	v5#57	口	㘆	Regular		a051b042		
2_018_A32	v5#57	口	𠷂	Regular		a051b043		
2_018_A41	v5#57	口	𠿟	Regular		a051b044		
2_018_A42	v5#57	口	哹	Regular		a051b045		
2_018_A51	v5#57	口	善	Regular		a051b046		
2_018_A52	v5#57	口	咶	Regular		a051b051		
2_018_A52	v5#57	口	𠳇	Regular	宮	a051b051		宋字体差。
2_018_A61	v5#57	口	嚝	Regular		a051b052		
2_018_A62	v5#57	口	嚊	Regular		a051b061		
2_018_B11	v5#57	口	𠱡	Regular		a051b062		
2_018_B12	v5#57	口	售	Regular		a051b053		
2_018_B21	v5#57	口	嚜	Regular		a053b033		掲出字：原作嘿。
2_018_B22	v5#57	口	啅	Regular		a051b063		
2_018_B31	v5#57	口	呁	Regular		a051b064		
2_018_B32	v5#57	口	吢	Regular		a051b065		
2_018_B41	v5#57	口	㗻	Regular		a051b072		干：原作于、呂同作。
2_018_B42	v5#57	口	唆	Regular		a051b073		
2_018_B51	v5#57	口	嘇	Regular		a051b066		山咸：原作⿱山咸。
2_018_B52	v5#57	口	㖥	Regular		a051b071		
2_018_B61	v5#57	口	唲	Regular		a051b074		
2_018_B62	v5#57	口	嘔	Regular		a051b081		
2_019_A11	v5#57	口	呥	Regular		a051b082		
2_019_A12	v5#57	口	嘁	Regular		a051b083		
2_019_A12	v5#57	口	㗤	Regular	白	a051b083		
2_019_A21	v5#57	口	啒	Regular		a051b086		
2_019_A22	v5#57	口	唼	Regular		a051b087		
2_019_A31	v5#57	口	啑	Regular		a051b091		
2_019_A32	v5#57	口	𠿚	Regular		a051b092		掲出字：宮澤・呂作喋。
2_019_A32	v5#57	口	喋	Regular	宮	a051b092		
2_019_A41	v5#57	口	噞	Regular		a051b093		
2_019_A42	v5#57	口	𣤌	Regular		a051b084		
2_019_A421	v5#57	口	𠽶	omitted		a051b085		
2_019_A51	v5#57	口	噢	Regular		a051b102		
2_019_A52	v5#57	口	咻	Regular		a051b103		
2_019_A61	v5#57	口	咿	Regular		a051b104		
2_019_A62	v5#57	口	唵	Regular		a051b101		
2_019_B11	v5#57	口	𡄑	Regular		a052a011		
2_019_B12	v5#57	口	㖩	Regular		△		
2_019_B21	v5#57	口	嘹	Regular		a052a012		
2_019_B22	v5#57	口	𡀾	Regular		a052a013		
2_019_B31	v5#57	口	㗢	Regular		a052b032		上田云、俱原胡予存疑。呂作𠮽、又云、𠮽同弄。
2_019_B32	v5#57	口	㗨	Regular		a052a021		
2_019_B41	v5#57	口	唹	Regular		a052a022		
2_019_B42	v5#57	口	𠻤	Regular		a052a023		
2_019_B51	v5#57	口	㗿	Regular		a052a024		
2_019_B52	v5#57	口	吵	Regular		a052a025		
2_019_B61	v5#57	口	囁	Regular		a051b012		
2_019_B62	v5#57	口	𡄴	Regular		a052a031		
2_020_A11	v5#57	口	嘶	Regular		a052a026		
2_020_A12	v5#57	口	哂	Regular		a052a032		
2_020_A21	v5#57	口	咲	Regular		a052a033		
2_020_A21	v5#57	口	㗛	Regular	宮	a052a033		
2_020_A22	v5#57	口	呣	Regular		a052a034		
2_020_A31	v5#57	口	咏	Regular		a052a035		
2_020_A32	v5#57	口	𠻚	Regular		a052a041		
2_020_A41	v5#57	口	㐰	Regular		△		■：上田云下字不明信同。呂作吝。
2_020_A42	v5#57	口	叨	Regular		a052a042		
2_020_A51	v5#57	口	噈	Regular		a052a043		
2_020_A52	v5#57	口	吷	Regular		a052a051		
2_020_A61	v5#57	口	呧	Regular		a053a087		
2_020_A62	v5#57	口	𠴲	Regular		a049b051		
2_020_B11	v5#57	口	嘿	Regular		a052a044		
2_020_B12	v5#57	口	嚾	Regular		a052a052		
2_020_B201	v5#57	口	吼	Songben-Yupian		a052a053		
2_020_B21	v5#57	口	吽	Regular		a052a054		有埋字B。
2_020_B211	v5#57	口	呴	Embedded_clerical		a052b021		埋字B。
2_020_B22	v5#57	口	哈	Regular		a052a063		宋a049a011㗖噉同、不審。
2_020_B31	v5#57	口	呵	Regular		a052a062		
2_020_B32	v5#57	口	𠴱	Regular		a052a061		
2_020_B41	v5#57	口	呲	Regular		a052a064		
2_020_B41	v5#57	口	㖢	Regular	宮	a052a064		
2_020_B42	v5#57	口	嘬	Regular		a052a071		
2_020_B51	v5#57	口	噮	Regular		a052a072		
2_020_B52	v5#57	口	㖃	Regular		a052a073		
2_020_B61	v5#57	口	𠲿	Regular		a052a081		
2_020_B62	v5#57	口	吶	Regular		a052a082		
2_021_A11	v5#57	口	咋	Regular		a052a091		
2_021_A12	v5#57	口	𠴨	Regular		a052a083		
2_021_A21	v5#57	口	咇	Regular		a052a092		
2_021_A22	v5#57	口	㗽	Regular		a052a101		
2_021_A31	v5#57	口	啉	Regular		a052b053		
2_021_A32	v5#57	口	𠱙	Regular		a052a102		
2_021_A41	v5#57	口	𡁈	Regular	白	a052a093		
2_021_A41	v5#57	口	𡅼	Regular		a052a093		
2_021_A42	v5#57	口	哊	Regular		a052a105		
2_021_A501	v5#57	口	𠶺	Songben-Yupian		a052a103		
2_021_A51	v5#57	口	哽	Regular		a052a104		
2_021_A52	v5#57	口	咍	Regular		a052a106		
2_021_A61	v5#57	口	咰	Regular		a052b011		
2_021_A62	v5#57	口	嚅	Regular		a052b012		
2_021_B11	v5#57	口	呿	Regular		a052b013		
2_021_B12	v5#57	口	喣	Regular		a052b021		
2_021_B12	v5#57	口	呴	Regular	宮	a052b021		
2_021_B21	v5#57	口	㖃	Regular		△(a052a073)		
2_021_B22	v5#57	口	嗚	Regular		a052b023		
2_021_B31	v5#57	口	嗕	Regular		a052b031		G15尾(G15無巻記)。
2_021_B51	v5#58	𠔌	𧮫	Regular		a054a051		G16首。
2_021_B51	v5#58	𠔌	𠔌	Regular	白	a054a051		
2_021_B511	v5#58	𠔌	𠶸	omitted		a054a052		
2_021_B522	v5#58	𠔌	㐁	omitted		a054a053		
2_021_B52	v5#58	𠔌	𠀬	Regular		a054a061		
2_021_B61	v5#58	𠔌	𡭋	Regular		a054a062		掲出字：白藤作䢇。宮澤・呂作𡭋。
2_021_B62	v5#59	舌	舌	Regular		a054a071		
2_022_A11	v5#59	舌	舓	Regular		a054a072		
2_022_A111	v5#59	舌	舐	Songben-Yupian		a054a081		
2_022_A112	v5#59	舌	𦧇	omitted		a054a082		
2_022_A12	v5#59	舌	𦧟	Regular		a054a083		有埋字B。𡄤：𦧭之誤写。宮澤次項目𦧭、埋字。
2_022_A13	v5#59	舌	𦧭	Embedded_clerical		a054a084		埋字B。𡄤：𦧭之誤写。宮澤作𦧭。
2_022_A21	v5#59	舌	𦧴	Regular		a054a085		
2_022_A22	v5#59	舌	𦧝	Regular		a054a086		
2_022_A31	v5#59	舌	舚	Regular		a054a087		
2_022_A32	v5#59	舌	䑙	Regular		a054a091		
2_022_A32	v5#59	舌	舑	Regular	宮	a054a091		
2_022_A41	v5#59	舌	䑜	Regular		a054a092		
2_022_A42	v5#59	舌	𦧈	Regular		a054a093		
2_022_A51	v5#59	舌	𦧵	Regular		a054a094		
2_022_A52	v5#60	齒	齒	Regular		a054a101		
2_022_A521	v5#60	齒	𠚒	omitted		a054b011		
2_022_A522	v5#60	齒	𠔒	Songben-Yupian		a054b012		
2_022_A61	v5#60	齒	齓	Regular		a054b013		八女：原作安。
2_022_A61	v5#60	齒	齔	Regular	宮	a054b013		
2_022_A62	v5#60	齒	齗	Regular		a054b021		
2_022_B11	v5#60	齒	䶦	Regular		a054b022		
2_022_B12	v5#60	齒	齜	Regular		a054b023		
2_022_B21	v5#60	齒	齞	Regular		a054b024		
2_022_B22	v5#60	齒	𪙊	Regular		a054b031		
2_022_B31	v5#60	齒	齘	Regular		a054b032		
2_022_B32	v5#60	齒	齺	Regular		a054b033		
2_022_B41	v5#60	齒	齵	Regular		a054b041		
2_022_B42	v5#60	齒	䶥	Regular		a054b042		
2_022_B421	v5#60	齒	齖	Songben-Yupian		a054b043		
2_022_B51	v5#60	齒	齱	Regular		a054b044		
2_022_B52	v5#60	齒	齹	Regular		a054b051		
2_022_B61	v5#60	齒	𪘓	Regular		a054b052		
2_022_B62	v5#60	齒	𪘘	Regular		a054b053		缺：呂作𡙇。
2_023_A11	v5#60	齒	齳	Regular		a054b054		
2_023_A111	v5#60	齒	齫	omitted		a054b055		
2_023_A12	v5#60	齒	齾	Regular		a054b061		
2_023_A21	v5#60	齒	䶙	Regular		a054b062		
2_023_A22	v5#60	齒	齯	Regular		a054b063		
2_023_A221	v5#60	齒	𪙹	Songben-Yupian		a054b064		
2_023_A31	v5#60	齒	齮	Regular		a054b071		
2_023_A32	v5#60	齒	𪗨	Regular		a054b072		
2_023_A41	v5#60	齒	齰	Regular		a054b073		
2_023_A411	v5#60	齒	齚	omitted		a054b074		
2_023_A42	v5#60	齒	䶢	Regular		a055a091		
2_023_A51	v5#60	齒	齦	Regular		a054b075		
2_023_A52	v5#60	齒	𪗙	Regular		a054b081		
2_023_A61	v5#60	齒	𪘧	Regular		a054b082		
2_023_A62	v5#60	齒	䶛	Regular		a054b083		
2_023_B11	v5#60	齒	齩	Regular		a054b084		有埋字A。
2_023_B12	v5#60	齒	𪙑	Embedded_clerical		a054b091		埋字A。
2_023_B13	v5#60	齒	𪗾	Regular		a054b085		
2_023_B21	v5#60	齒	䶣	Regular		a054b092		
2_023_B22	v5#60	齒	齝	Regular		a054b093		
2_023_B31	v5#60	齒	𪗪	Regular		a054b094		
2_023_B32	v5#60	齒	齕	Regular		a054b095		
2_023_B41	v5#60	齒	𪚁	Regular		a054b102		
2_023_B42	v5#60	齒	齧	Regular		a055a086		
2_023_B501	v5#60	齒	齼	Songben-Yupian		a055a062		
2_023_B51	v5#60	齒	齭	Regular		a055a063		
2_023_B52	v5#60	齒	齨	Regular		a054b101		
2_023_B61	v5#60	齒	齬	Regular		a054b103		
2_023_B62	v5#60	齒	䶚	Regular		a054b104		
2_023_B62	v5#60	齒	齲	Regular	宮	a054b104		
2_024_A11	v5#60	齒	齛	Regular		a055a074		
