#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Headwords and definitions
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_definitions.tsv
#   Version: 1.0.48
#   Date published: 28 June 2018
#   Last modified: 12 September 2019
#
#   Copyright (c) 2018-2019 HDIC project, IKEDA Shoju (Chair)
#	LI Yuan (Person in charge of text data proofreading)
#	LIU Guanwei (Person in charge of image database design and implementation)
#   Department of Linguistic Sciences, Hokkaido University Graduate School of Letters
#   North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
#   Contact: hdic_info@let.hokudai.ac.jp
#
#   Feel free to copy and distribute.
#   Send bug reports and feature requests via email.
#
#   TSV format information:
#   [SJID (svvwwxyyz)        Book(vv), leaf(ww), recto-verso(x), line(yy) and number(z). Refer to TSJ_entries.tsv]
#   SJ2ID                    For headword of two or more characters, add 'a, b, ..., n' at the end of SJID
#   Entry_word               Headword
#   SJ_def                   Definition of pronunciation, meaning and variant(s)
#   SJ_def_remarks           Editor's notes
#
#   Acknowledgments:
#   We are grateful to the Imperial Household Archives 宮内廳書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526.
#
TSJ2ID	Entry_word	SJ_def	SJ_remarks
s0426a801	䦖	何結反。入：閑，鄭城門也。	
s0426a802	䦪	於割反。入：門扉聲。	
s0426a803	閎	丁横戸萌二反。平：門■之間也，巷門。	
s0426a804	闃	吉避反。空也，靜也，視戸也，自隱深。	
s0426b101	𨶆	七羊反。嚴也，應門也。	
s0426b102	闖	勅蔭反。去：大見也，馬出門皃。	
s0426b103	𨵭	巨妟反。鍵也，楗也。	
s0426b201	䰘	零撃反。入。	
s0426b202	闋	苦决反。入：事已曰闋，即亦正也，息也，訖也，狂也，騱也。	
s0426b203	𨴒	苦決反。入。	
s0426b204	⿵門矞	乎决[反]。入。	
s0426b301	関	巷音。	
s0426b302	𨶳	(無)	
s0426b303	䦔	歎但反。上。	
s0426b304	鬮	居黝反。上。	
s0501b101	馬	莫下麻把二反。上：之言武也，怒也。從四點。	
s0501b102a	𥉊𢒗	二古字作。未詳。	
s0501b104	⿳白大巾	亦同，古文。	
s0501b105b	𮪈驍β驍	三同作。古堯反。勇急也，健也，良馬也。	
s0501b201	駭	胡騃反。驚也，動也，走五赴也。	
s0501b202	駕	挌同。加睱反。行也，乘也，綾也。	
s0501b203	騷	蘇勞反。平：優也，摩馬也，大疾也，愁也，高風也。	
s0501b301a	駏驉	巨虚音。似騾而小，牛父馬子也。在他國。	
s0501b303	騞	呼馘反。急也。𥑦字同。	
s0501b304	駮	補角反。入：斑也，色不純黄白雜謂之駮也。	
s0501b401	騵	元音。赤馬腹白曰騵。	
s0501b402	驪	力支反。平：駿馬也，純黒也。	
s0501b403	馮	正：白淩反。平：乘也，相視也，淩也，⿺辶臼也，馬行疾也，依也，爲凭字之也。	
s0501b501	憑	上字。	
s0501b502	馴	似均反。平：善也，從也。奈豆久也。	
s0501b503	驂	忩參反。旁馬曰驂，車馬也。	
s0501b504	騙	疋面[反]。去：躍上馬也。美好之馬。乃利馬。	
s0501b601	⿰馬倉	上字，誤作。	
s0501b602a	䯀驟	同。仕救反。去：施於囙也，疾也，數也，奔車駈而驟是也。	
s0501b604	騖	无等反。乱馳也。又武遇也。去：強也。	
s0501b605a	駛𩢲	二同。所史反。去：疾也，水速也。	
s0501b701	駃	古穴反。入：⿰馬𠬶良馬。	
s0501b702a	䮁𩡼	同。蒲堅反。己保倍留。	
s0501b704b	𩢩駈驅	三同。去唐反。平：疾也，馳也，奔也。久音。騄也，遂也，宋(宇)久豆支馬也。	
s0501b801a	馹𩡲	乃失反。入：武傳也。	
s0501b803	驛	大各反。馹也，走馬。	
s0501b804	馽	陟立反。入：絆。保也太志也。	
s0501b805	騏	宜作麒。渠之反。牡曰麒，良馬也。	
s0502a101	驎	宜作麟。理賓反。半牝曰麟，平曽口馬。	
s0502a102	駿	字侚反。馬美稱也，速也，保也。	
s0502a103	駴	下皆反。平：雷繋鼓也，雷之鳴聲也。	
s0502a201	篤	都告各毒二反。入：誰也，固，厚也。	
s0502a202	駟	私目反。去：四疋馬乘也，四馬共轡也，遂也。	
s0502a203	罵	麻加反。罵也。	
s0502a204	驚	居复反。平：駭也，起也，懼也，更也，乱也。	
s0502a301	駭	魚楷反。上：无知者也，度也。加太久奈。又也〻〻志也。	
s0502a302a	騻⿰馬𠁊	同作。所良反。平：驌騻也。	
s0502a304	𩧃	力世反。去：馬走也。	
s0502a305a	驁䮯	同作。五高反。平：駿馬也。止支馬。	
s0502a401	馺	先荅反。入：馬馳也，疾行也。	
s0502a402	驃	禆妙反。黄馬發皃輕疾也，迅也。赤久利介。	
s0502a403	駺	呂唐反。白馬黒脣。	
s0502a404	駜	皮筆反。馬強也。	
s0502a501	馶	起支反。上：馬強也	
s0502a502	騯	百康反。馬盛也。	
s0502a503	駙	扶句反。去：副馬也，近也，疾也。	
s0502a504a	䮭⿰馬覔	同作。亡狄反。馬多也，死也。	
s0502a506	𩦥	補昆反。奔字，古文。走也。	
s0502a601	𩣱	六音。良健馬。	
s0502a602a	駱𩦼	同。慮各反。入：馬色。字(宇)久豆久也。	
s0502a604	𩧐	閭各反。入：正𩧐駝爲獻。	
s0502a605a	𩢵馲	二上字。駱音。	
s0502a701	䮢	士洽反。入：驟也。	
s0502a702	驀	莫白反。入：騎。	
s0502a703	𩣯	徒合反。入：馬。	
s0502a704	馰	都歴反。入：馬馰顱白額	
s0502a705	驖	徒結反。入：馬色。	
s0502a706	䭿	⿰馬武音。馬行疾。	
s0502a801	𩢛	古達反。入：馬走皃。	
s0502a802	𩡩	博拔反。入：馬八歳也。	
s0502a803a	𩣡⿰馬⿳小冖子	同作。蒲沒反。入：獸名，似馬。	
s0502a805	驈	餘律反。入：黒馬白髀也。	
s0502b101	騄	力玉反。入：千里良馬也。	
s0502b102	䮸	古嶽反。入：馬腹下聲也。	
s0502b103	𩣽	洰竹反。入：馬䠊也。	
s0502b104a	驌驌β	同作。息逐反。入：疾也。	
s0502b106	驗	語空反。去：朋也。徴證信効可驗也。	
s0502b201	騼	盧谷反。入：野馬也。	
s0502b202	騇	始夜反。去：馬牝也，女馬。	
s0502b203	馱	徒臥反。去。尓於保須。	
s0502b204	騴	烏間反。去：馬尾白也。	
s0502b205	駽	許縣反。去：青驪馬也，青黒色文馬也。	
s0502b301	驠	烏見反。去：馬名也。	
s0502b302	䮗	五旦反。去：𩢔䮗。	
s0502b303	𩢔	博漫反。去：䮗馬皃。	
s0502b304	駻	胡旦反。去：馬高八尺。	
s0502b305	䮧	駻音。馬毛長也。	
s0502b401	駐	中句反。去：立馬也，止也。	
s0502b402	𩦡	余據反。去：馬行疾也。	
s0502b403	馭	魚據反。去：駕也。	
s0502b404a	驥𩥉	同。几利反。去：騏也。	
s0502b406	驇	陟利反。去：馬脚屈。	
s0502b501	騩	軌位反。去：老馬也。	
s0502b502	駧	徒弄反。馬急行。	
s0502b503	驔	徒玷反。上：驪馬黃脊也。	
s0502b504	駊	布火反。上：駊騀馬行惡。	
s0502b505	騀	五可反。上：駊徒沽反騀四歳騑上馬歳。	
s0502b601	騕	烏鳥反。上：騕烏衣神馬也。	
s0502b602	𩡻	上字同。	
s0502b603	⿰馬苻	補倶反。疾道行馬。阿由弥万須馬也。	
s0502b604	⿱亡馬	莫放[反]。目志比馬。	
s0502b701	䮿	才安反。足奈戸久馬。	
s0502b702	䮦	胡交反。荒馬。宇反足支馬。	
s0502b703	䯁	力戈反。豆加衣馬。又世須。	
s0502b704	駘	徒亥大才二反。上：疲也。豆加比馬。又乱馬。	
s0502b801	𩤥	胡讒反。平：驩也，縣名。	
s0502b802	驓	疾陵反。平：馬足白也。	
s0502b803	駸	七林反。平：馬行疾。	
s0502b804	騶	二同。側鳩反。厩武。又騶β虞神獸。	
s0502b805	騥	耳由反。也(!)。青驪馬。	
s0503a101	駉	古螢反。駿馬。	
s0503a102	駫	駧(駉)音。馬肥。	
s0503a103	駵	力求反。馬白腹。	
s0503a104	驊	戸花反。	
s0503a105	騮	力求反。周穆王馬。	
s0503a106	騂	息營反。馬赤色。	
s0503a201	騢	胡加反。馬色赤白也。	
s0503a202	騾	落戈反。似馬耳長。	
s0503a203	駞	徒何反。馬能通行也，走速也。	
s0503a204	駩	此縁反。白馬黒脣也。	
s0503a205	騊	徒刀反。駼似馬。	
s0503a206a	𩥓⿰佰馬	同作。吐刀反。馬行皃。	
s0503a301	騝	渠焉反。■(駵)馬黃脊。	
s0503a302	驙	張車(連)反。載重難行馬。	
s0503a303	䮄	胡㳙反。馬一歳。	
s0503a304	驒	都年反。騱畜。	
s0503a305a	𩥄⿰馬貟	同作。都年反。馬須白也。	
s0503a401	𩦂	胡山反。馬病也，馬目白也。	
s0503a402	䮝	戸昆[反]。騱野馬。	
s0503a403	𩥈	烏魂反。驪駿馬。	
s0503a404	䯂	疎臻反。衆盛皃。	
s0503a405	駪	所巾反。鬧乱也，馬多也。	
s0503a501a	駰⿰馬囙	同作。於隣於巾二反。馬陰白雜毛也。	
s0503a503	騋	落衰反。馬八尺。	
s0503a504	駥	而隆反。駷也。	
s0503a505	𩤠	戸皆反。馬利也。	
s0503a506	騠	戸皆反。馬利也。	
s0503a601	騱	胡嵆反。驒也，馬所(前)足白也，野馬也。	
s0503a602	駼	度都反。良馬也，騊駼獸。止良介。又酒毛馬也。	
s0503a603	驢	力魚反。馬畜也。	
s0503a604	騑	芳非也。驂馬也，馬行不正也。与介利須。	
s0503a701	騛	逃肥反。菟馬而免走。	
s0503a702	駓	敷悲反。桃花馬。	
s0503a703	騅	止推(椎)反。馬名也。	
s0503a704	騤	渠[＿]反。馬健行也。	
s0503a705	馳	直知反。㚔(奔)也。又達何反。於保三由支。	
s0503a801	騎	渠羈居宜[二]反。畜也，跨馬也。伊佐牟乃利馬也。	
s0503a802	駹	莫江反。黒馬白面也。	
s0503a803a	𩣭騘	同作。倉江反。馬白色。又青色。	
s0503a805b	𩥃𩦺	同作。莫江反。驢子也。	
s0503b101c	𩣭⿰馬𢘑	同。子反。字江馬冠也。	
s0503b103	駗	力珍反。馬色。	
s0503b104	馼	武分反。馬鬣縞身目如黃金文王以獻紂者也。已上自𩤥字已下平聲。	
s0503b201a	駞駝𩦽	三同。徒何反。似鹿大馬頸肉安草。	
s0503b204	騭	之逸反。雄馬也，玄馰牡也，升也。	
s0503b205	𩡧	胡開爲萌二反。馬一歳。	
s0503b206	馵	之兪反。馬後左足白也，膝上白者曰惟馵也。	
s0503b301	駒	勾虞反。馬二歳也，五歳以上曰馰也。	
s0503b302	䮇	驈字。	
s0503b303	騧	古華反。黄馬黒喙也，淺黄也，馬黄白色。	
s0503b304	𩦣	上古文。	
s0503b401	𩣚	蒲悲反。馬黄白雜毛。	
s0503b402	騽	以字反。驪馬黃脊也，豪骭。	
s0503b403	䮔	子垂反。馬小皃，重騎也，女馬也。	
s0503b404	𩥗	上字。	
s0503b405a	⿰馬𠳮驕	同作。記妖反。疾皃，六尺馬也。	
s0503b501	駂	補道反。驪白雜毛也，烏駱也。	
s0503b502	騜	胡光反。黄白也。色也，白馬背黄也。	
s0503b503	騚	辞[＿]反。四蹄皆白也。	
s0503b504	駾	准臠胡准二反。馬逆毛也，逆刺。	
s0503b601	驩	呼丸反。馬名也，歡也，樂也。	
s0503b602	𩢮	呼牛反。馬名也。	
s0503b603	𩢑	睢枳反。馬名也。	
s0503b604	䮤	代角反。馬頟之也。	
s0503b605	𩥴	力奚反。桃𩥴馬屬也。	
s0503b701	駁	補卓反。馬白黒雜不純色。	
s0503b702	䮡	駜字。	
s0503b703	駉	古榮反。良馬腹幹肥張也，牧馬菀也。	
s0503b704a	䭹䭹β	同。吾唐反。馬低頭也。	
s0503b706b	驤驤β驤γ	三同作。思楊反。駕也，儵忽言甚速也。	
s0503b802	駬	女賴反。出馬疾。	
s0503b803	颿	抶(扶)汎状嚴二反。馬疾出也，走也，舩帆也。	
s0503b804	䮋	理掣反。奔也。	
s0504a101	駾	他外反。突也，奔突也，馬行皃。	
s0504a102	騁	勅井反。馳也，奔也。	
s0504a103	𩣐	呼光反。馬奔也。	
s0504a104	騫	丘焉反。曜也，虧也。馬腹熱(縶)也。	
s0504a105	䮚	力□反。䮴馬傷穀氣流也，馬皃。	
s0504a201	駔	在古子朗二反。駿馬也，麁也。	
s0504a202	驡	上字。	
s0504a203	䮾	蒲公反。龎字，古文。充實也。	
s0504a204	驧	渠六反。馬曲脊也。	
s0504a205	騬	似陵反。㮫(犗)馬也。	
s0504a301	𩡺	古薤反。結馬尾。	
s0504a302	駑	怒胡反。最下馬。	
s0504a303a	𩥇⿰馬辰β⿰馬辰	三同作。張扇反。馬卧土中也，驢馬也。	
s0504a306	駷	思隴思口二反。抚銜馬走。	
s0504a401a	驋β驋	同作。補袜反。野馬搖頭也，馬怒皃。	
s0504a403	𩣝	蒲胡反。馬也。	
s0504a404	𩧅	扶園反。𩧅𡳽止也，馬踞也，馬■也。	
s0504a405	𩦌	胥朗反。騯𩦌馬色也。	
s0504a501	𩦌β	上字	
s0504a502	駤	徴利反。𩧅。	
s0504a503	驜	魚劫反。	
s0504a504	䧞	扶九反。益也，盛皃字。	
s0504a505	驨	胡珪反。騏驥也。	
s0504a506	騉	古魂反。騉蹄，趼善升獻也。	
s0504a601	䮹	於咲反。驞也，䮭也。	
s0504a602	䮻	都老反。稠(禂)字。禱牲，馬祭也。	
s0504a603	禡	上字。	
s0504a604	𩧆	力渉反。躐字。踐也。	
s0504a605	𩤦	胡間反。古文閑字。𥤱也，防也，𩤦廄也。	
s0504a701	𩡽	阻高反。古文，壯字。大也，健也。	
s0504a702	䮴	徒敬反。䮚也。	
s0504a703	䮥	力狄反。馬色。	
s0504a704	䮷	雜糓反。驢駝反。	
s0504a705	駎	除救反。競駝也，張也。	
s0504a801	禡	(無)	
s0504a802	䮻	如同。	
s0504a803	駢	(無)	
s0504b201	牛	魚固語求二反。平：件也，元頭也。	
s0504b202	牿	古沃反。入：牛馬牢。	
s0504b203	𤚼	古候	
s0504b204	㹁	力讓反。牛也，色也。	
s0504b205	枑	胡故反。去：門外行馬。	
s0504b301a	牡牝	上：莫走[反]。畜父也，雄也。下：脾忍扶履反。畜母也，雌也。凡飛曰雌，走曰牝，牡此一義也。	
s0504b303	㹌	所蕳反。畜牲也。	
s0504b304	㸬	博盖反。去：牛二歳也。	
s0504b305	犙	山函反。牛三歳。	
s0504b401	牭	息利反。牛四歳。又佷也。	
s0504b402	㹑	上字。	
s0504b403	犕	平秘[反]。去：牛齒具三歳也。	
s0504b404	特	走徳反。疋也，三歳獸也，一也，无偶也，獨也，但也。	
s0504b501	犩	魚貴反。去：牛名也。	
s0504b502	犚	於胃反。去：牛名也。	
s0504b503	牸	疾宜反。去：母牛也，犢也。	
s0504b504	犃	薄口反。㸸偏高也。又牛頭短也。	
s0504b505	犥	敷沼反。上：牛黄白色。	
s0504b601	㹏	居隱反。上：牛馴。	
s0504b602	𤛎	無鄙反。上：獸似牛也。	
s0504b603	𤘣	直林反。平：水牛。	
s0504b604	犨	赤周反。平：出也，白色牛也。	
s0504b605	牲	所京反。平：犠牲。	
s0504b701	䍧	則郎反。平：牝羊。	
s0504b702	牫	上字，物也	
s0504b703	犅	古郎反。平：特牛。	
s0504b704	𤘟	諾何反。牛行遅。	
s0504b705	⿰牜票	无照反。平：牛色。	
s0504b801	犛	莫交反。平。	
s0504b802	𤚐	上字	
s0504b803	𤛾	如召而紹二反。牛馴伏也，安也，饒廣也，從也。	
s0504b804	犈	臣(巨)員反。平：平(牛)黒耳。	
s0504b805	㸪	詳導(遵)反。平：牛行遅也。	
s0505a101	犉	如均反。平：黄牛黒脣也，牛肩。	
s0505a102a	𤜄𤜄β	同作。戸乖反。平：似牛四角。	
s0505a104	犂	落嵆反。平：□。加良須支牛。	
s0505a201	𤙛	度都反。平：黄牛。	
s0505a202	𤜖	力追反。平：求子牛。	
s0505a203	犧	許羈反。平。	
s0505a204	犁	犂字同。力脂反。平：牛駮也。	
s0505a205	犝	徒江反。平：牛无角。	
s0505a301	𩙲	匪肥反。平：似牛一目白首也。	
s0505a302	牷	疾縁反。牲全色畫傳體完。	
s0505a303	㸲	在久(各)反。入：山牛。	
s0505a304	㹍	徒的反。入：雄也，特牛。	
s0505a401	𤙱	舒夜反。雌也。騇字也。	
s0505a402	㸷	三世反。觢字。	
s0505a403	㸯	苦和反。角牛也。	
s0505a404	犗	古邁反。⿰馬庄牛也，騰也。	
s0505a405	犖	力各反。䮂牛。	
s0505a501	㸹	力捗反。入：牛白脊也。	
s0505a502	㹊	牛角反。白牛也。	
s0505a503a	牟⿱厶干	同作。亡釣反。大也，奪也，取也，地名，愛也，牛鳴也，人住也，過也，陰也，進也。	
s0505a601	𤙑	居暇反。駕字也。	
s0505a602	牽	苦田反。引也，挽也，連也。	
s0505a603a	犓⿰牜蒭	同。楚倶反。養牛羊曰犓也。	
s0505a605	㹂	丘殄胡結二反。牛佷不從也。	
s0505a701	㹃	甫謂甫鬼二反。䨱耕種也。	
s0505a702	牼	胡耕反。膝下骨。	
s0505a703	物	莫屈反。天地之間所有皆曰物也，事也，色也，相視之心也，識也，從也。	
s0505a704	牣	如振反。滿也，益也。	
s0505a801	牰	餘救反。平：黒眥。	
s0505a802	𤛑	餘鍾反。領牛有肉堆。	
s0505a803	犌	古瑕反。牛絶有力。	
s0505a804	牠	徒歌反。牛无角。	
s0505a805	㹉	魚闇反。如牛三足。	
s0505b101	狗	古後反。犬。	
s0505b102	牧	亡六反。養也，𩚅也。	
s0505b103	愶	虛業反。方言，脅，䦧懼也。	
s0505b104	牆	所力疾良二反。障也。加支也。	
s0505b105	牴	都礼反。又作觝。𢫷也，角觸也。	
s0505b201	⿰牜氏	上字	
s0505b202	牀	仕良反。樓也，恐也。片誤。	
s0505b203	牻	莫江反。雜色白黒雜毛牛白牻。	
s0505b204a	犍犍β	同。又作㓺。居言反。害也，以刀去陰曰㓺。字從牛也。	
s0505b301	𤚳	上字。	
s0505b302	犢	徒穀反。牛子。	
s0505b303	牸	上字。母牛。	
s0505b304a	𤘡䶖	同。其蔭反。牛舌病。或本作痊(𤴽)，非。	
s0505b306	𪺱	古候反。牛乳也。志呂牟也。	
s0505b401	⿰牜葉	文玉反。入：特牛也。己止比。	
s0505b402a	欃槍	上：楚含反。下：楚庚反。惡星也。	庚：原作康。星：原作皇。《爾雅·釋木》慧星爲欃槍。
s0505b404	犡	力世反。去：牛名。牛白脊也。	
s0505b405	㹔	公良反。白斑也，牛長脊也。	
s0505b501	㩏	奴結反。入：指捻也。	
s0505b502	牥	甫防反。此牛能行流沙中。	
s0505b503	犄	居宜反。平：角也。	
s0505b504	掲	其謁反。入：擔持也。	
s0505b505a	牛髈	方放反。⿰扌康今者也，須𦯧廣也支奈支。	
s0505b601	𤚫	徒良反。平：牛也。	
s0505b602	𤙡	息營反。赤色也。	
s0505b603	犎	甫恭反。封牛也，野牛也。	
s0505b604	㹗	徒勞反。牛羊。	
s0505b605	𤘾	平音。牛駮如星也。	
s0505b701	⿱烏牛	純黒牛也。	
s0505b702	𧢻	充燭反。𪮢也，揬也。	
s0505b703	⿱黄牛	黄音。阿女万太良。	
s0505b704	⿰牜又	(無)	
s0506a101	角	古文作斠。古學反。爭也，𥪰也，誠也，量也，試也，觸也。	
s0506a102	龣	上字	
s0506a103	⿱冖角	在欠部。与角字別也。	
s0506a104	觝	丁礼反。觸也，与也，抵也至也。	
s0506a201a	𮗯⿰角爪觚	同作。古胡苟辜二反。哉，馬[融]也(曰)，礼噐也，一升曰爵，二升曰觚。佐可豆支。又比佐久也。	
s0506a204b	䚠𧤀	同。胡本反。角未割。㮯。	
s0506a206	𧢹	居銀反。	
s0506a301	觟	五芥胡瓦二反。牝䍧之角也。黊字同。胡宣(寡)反。鮮明也。又物精不雜爲黊也。	
s0506a302	⿸尸角	古⿱冖早(革)反。量也，試也，平斗斛也	
s0506a303	𧢻	市束反。附也，觸也。	
s0506a401	䚡	所柴反。平：角亦角也，角中骨也。	
s0506a402	觵	古横反。礼噐也，角爵也。佐可豆支。	
s0506a403	觥	上字。	
s0506a404	觩	□幽反。張皃，食具器。藥乃加比也。	
s0506a405	𧤗	都官反。角𧤗也，獸名，麟角。	
s0506a501	觶	止義反。去。又之引反。酒爵也。	
s0506a502a	𧣨觗	二上字。	
s0506a504b	𧣴⿰角⿱土戈	側産反。酒也，噐也。	
s0506a506	䚣	丁子丁失二反。替也。加美左酒。又加〻保利乃佐須。	
s0506a601a	解⿰角⿱久⿻二｜觧	同作。正：形灑反。上：曉也，猶脱也。胡懈反。去。借：居灑反。上：釋也，削也，䛃也，判也，署也。又往隘反。去。	
s0506a604b	𧣙𧤩⿰角褱	同作。古頑反。平：老而无妻曰𧤩。	
s0506a703	觜	之髓反。喙也，鳥口也。久知波志。	
s0506a704	⿰角矢	口季反。去：肩骨也。	
s0506a705a	𧣒𧣻	同。又作距。渠呂反。鷄足距也	
s0506a801b	䚥𧢺	同。奴角反。入：調弓也，屋角。	
s0506a803c	觬⿰角児	同作。午第反。上：角□(不)正也，縣名也。	
s0506a805	𧤖	一椳反。平：角曲也。	
s0506a806	觭	丘凢(几)反。平：角一俯一仰皃也。	
s0506b101a	⿰角卮觤	同作。居委反。上：獸角不齊皃也。	
s0506b103	觫	索角反。入：牛行。	
s0506b104	𧤾	古穴反。入：環有舌。	
s0506b105	觼	上字。	
s0506b201	觷	口學反。治骨。礐同字也。	
s0506b202	觻	力的反。縣名。又角也。	
s0506b203	䚭	呼元反。角光也，亭名。	
s0506b204	䚦	除凢(几)反。角端不正也。	
s0506b205a	⿰角几觩	同。几摎反。角弓也。	
