#   HDIC Project
#   Integrated Database of Hanzi Dictionaries in Early Japan
#
#   TSJ: Tenjibon Shinsen Jikyo database -- Wakun (Japanese readings)
#
#   Tenjibon Shinsen Jikyo 新撰字鏡, Tenji copy 天治本.
#   A complete manuscript of 1124 is held by the Imperial Household Archives.
#   Buddhist monk Shoju 昌住, c. 898-901.
#   A Hanzi (Chinese character) dictionary.
#
#   TSJ_wakun.tsv
#   Version: 1.1.5
#   Date published: January 17, 2026
#   Last modified: June 25, 2026
#
#   Copyright (c) 2018-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
#   LI Yuan (Person in charge of text data proofreading)
#   LIU Guanwei (Person in charge of image database design and implementation)
#   Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com
#   License: Creative Commons Attribution-ShareAlike 4.0 International (CC BY-SA 4.0)
#
#   Column Definitions:
# 1. tsj_id: Location in the Tenji-bon manuscript (Vol/Leaf/Side/Line/Char).
# 2. sj_w_id: Unique permanent reference ID (format: sj_w00001). 'sj' = Shinsen Jikyō, 'w' = wakun. Designed for scalability and cross-dictionary comparative research.
# 3. rinsen_loc: Reference to the Rinsen Shoten Shinsen Jikyō facsimile edition (1967).
# 4. entry_text: Headword as it appears in the Tenji-bon, including single characters, compounds, and variant forms.
# 5. entry_type: Classification of the headword based on its structure (single_char, compound, or variant).
# 6. def_manyogana: Wakun in Man'yōgana (Tenji-bon). Marks: □ (illegible), ( ) (supplement), # (Kyōwa-bon variant). Blank if absent in Tenji-bon.
# 7. reading_kana_kanji: Katakana and Kanji notation (historical orthography) based on the Kyoto University Index (1975).
# 8. kyowa_entry_text: Headword as it appears in the Kyōwa-bon manuscript.
# 9. kyowa_manyogana: Wakun in Man'yōgana (Kyōwa-bon). Marked with '#' for word form differences from Tenji-bon. Blank if absent in Kyōwa-bon.
# 10. kyowa_loc: Location identifier in the Kyōwa-bon manuscript (Folio/Side/Line/Char).
# 11. zhang_page: Page reference in Zhang & Wu, "Xin zhuan zi jing xiao zhu" 新撰字鏡校注 (Zhejiang University Press, 2024).
# 12. reading_historical_kana: Wakun in Hiragana (historical orthography) based on the Kyoto University Index (1975).
# 13. nikkoku_example_check: Status in Nikkoku (2nd Ed.).
#     ✓            = Tenji cited as example in Nikkoku; Shinsen Jikyō listed in 表記 field.
#     ✓享和本       = Kyowa cited as example in Nikkoku; Shinsen Jikyō listed in 表記 field.
#     日国表記未収   = Nikkoku entry exists but Shinsen Jikyō not listed in 表記 field.
#     listed        = Shinsen Jikyō listed in 表記 field but not cited as example.
#     pending       = presence of corresponding entry in Nikkoku under investigation.
#     no entry      = confirmed absent from Nikkoku (nikkoku_id = N/A).
#     (Note: Additional reference notes, specific contexts, or textual variants may be appended to these classifications.)
# 14. nikkoku_id: Reference ID for the Nikkoku 2nd Ed. entry. Note that an ID does not guarantee the verification of citation status in Col 13.
# 15. remarks: Research notes on textual variants, reading normalization, and comments on Zhang's commentary.
# 16. pos: Part-of-speech classification of the wakun (e.g., 名詞, 動詞, 形容詞, 形容動詞, 副詞, 連語).
#
#   Abbreviations & References:
#   国語索引: 京都大学文学部国語学国文学研究室編『新撰字鏡国語索引』1958、再版臨川書店、1975.
#     (Kyoto Index): "Shinsen Jikyō Kokugo Sakuin" (Index of Japanese Readings) compiled by Kyoto University, 1975.
#   張磊校注: 張磊・吴美富『新撰字鏡校注』浙江大学出版社、2024.
#     (Zhang Lei): Zhang Lei & Wu Meifu, "Xin zhuan zi jing xiao zhu" 新撰字鏡校注 (Zhejiang University Press, 2024).
#   山田索引: 山田孝雄『新撰字鏡攷異并索引』六合館、1916.
#     (Yamada Index): Yamada Yoshio, "Shinsen Jikyō Kōi narabini Sakuin" (1916).
#   山田攷異: 山田孝雄『新撰字鏡攷異并索引』六合館、1916.
#     (Yamada Kōi): Yamada Yoshio, "Shinsen Jikyō Kōi narabini Sakuin" (1916).
#   日国: 『日本国語大辞典 第二版』小学館、2000-2002.
#     (Nikkoku): "Nihon Kokugo Daijiten" (Comprehensive Dictionary of the Japanese Language), 2nd Ed.
#
#   Acknowledgments:
#   We are grateful to the Imperial Household Archives 宮内庁書陵部 for permission to publish the decipherment text of TSJ.
#   This work was supported by JSPS KAKENHI Grant Number 25370506, 16H03422, 19H00526, 23K17500 and 25K00466.
#
#   Changelog:
#   v1.1.2 (2026-05-22):
#     - Updated col 13 (nikkoku_example_check): expanded value set with detailed descriptions (listed, pending, no entry).
#     - Revised col 15 (remarks): additional research notes incorporated from tsj_wakun20260522.xlsx.
#   v1.1.1 (2026-05-21):
#     - Added col 16 (pos): part-of-speech classification added for 3,420 of 3,828 entries.
#     - Expanded col 15 (remarks): morphological and etymological analysis notes added to 267 entries.
#     - Corrected col 7 (reading_kana_kanji) in 25 entries and col 12 (reading_historical_kana) in 8 entries.
#     - Updated col 14 (nikkoku_id) in 19 entries and col 13 (nikkoku_example_check) in 6 entries.
#     - Normalized col 11 (zhang_page): replaced 42 "#N/A" string values with blank.
#     - Corrected col 1 (tsj_id) in 3 entries (e.g., s1222a711 -> s1242a711 for sj_w03408-03409).
#     - Corrected col 4 (entry_text) and col 8 (kyowa_entry_text) in 4 entries each (e.g., 𧥶 -> 䚾 for sj_w00800-00801).
#     - Cleared all fields of sj_w00146 (reading reassigned; previously recorded as 腡 テノアヤ).
#   v1.0.1 (2026-02-10): Minor corrections to nikkoku data and textual variants.
#
tsj_id	sj_w_id	rinsen_loc	entry_text	entry_type	def_manyogana	reading_kana_kanji	kyowa_entry_text	kyowa_manyogana	kyowa_loc	zhang_page	reading_historical_kana	nikkoku_example_check	nikkoku_id	remarks	pos
s0226a303	sj_w00672	新139-33	䠋	単字	可多	カタ（䠋）	䠋	可多	18b71	191	かた	日国表記未収	200200d5c64bP6qZSVmH		名詞
s0226a304	sj_w00673	新139-34	踠	単字	阿加久	アガク（踠）	踠	阿加久	18b72	191	あがく	✓	200200076f6dyo8VaPWe		動詞
s0226a401	sj_w00674	新139-41	躝	単字	古由	コユ（躝）	躝	古由	18b81	191	こゆ	listed	20020180d31d2H5v6CD8		動詞
s0226a401	sj_w00675	新139-41	躝	単字	乎止留	ヲドル（躝）	躝	乎止留	18b81	191	をどる	listed	200200a3e84e759n94f1		動詞
s0226a402	sj_w00676	新139-42	跮	単字	波支	ハギ（跮）	跮	波支	18b81	191	はぎ	listed	20020356a6273A3gpYSz		名詞
s0226a403	sj_w00677	新139-43	踁	単字	波支	ハギ（踁）	踁	波支	19a11	191	はぎ	listed	20020356a6273A3gpYSz		名詞
s0226a602	sj_w00678	新139-62	跨	単字	万太乃佐〻比	マタノササヒ（跨）	跨	万太乃佐〻比	19a12	192	またのささひ	no entry	N/A	名詞（マタ、股）＋格助詞（ノ）＋名詞（ササヒ、支）；Head: ササヒ；跨の股間・支点義の具体化翻訳。「跨」が持つ「兩股閒（またぐら）」や「𦝫跨（腰骨）」といった身体的意味を背景に、股を支える股関節の機能を言う語を身体構造の具体化・部位化して表現したもの。	連語（名詞句）
s0226a705	sj_w00679	新139-75	踳	単字	万太良尓	マダラニ（踳）	踳	万太良尓	19a21	192	まだらに	listed	200203f06f464sv6K6ww		名詞
s0226b101	sj_w00680	新140-11	蹢	単字	宇久豆久	ウグツク（蹢）	蹢	宇久豆久	19a31	192	うぐつく	✓	2002005fbe5e769aSR6I		動詞
s0226b101	sj_w00681	新140-11	蹢	単字	万利古由	マリコユ（蹢）	蹢	万利古由	19a31	192	まりこゆ	✓こゆ	200201a48041r147W76S		動詞
s0226b101	sj_w00682	新140-11	蹢	単字	乎止留	ヲドル（蹢）	蹢	乎止留	19a31	192	をどる	listed	200200a3e84e759n94f1		動詞
s0226b302	sj_w00683	新140-32	蹂	単字	阿止豆	アトツク（蹂）	蹂	阿止豆久	19a32	193	あとつく	✓	2002001a7e9d41uubvrJ	名詞（アド、踵 ／ アト、跡）＋動詞（ツク、着・カ行四段動詞終止形）；Head: ツク；【校勘・脱字】天治本「阿止豆」の下に「ク」を脱す。『新撰字鏡』所出（享和本「阿止豆久」による推論）。漢文義注「踐也」の和訓。「アト（跡）ツク」とも解し得るが、九州方言に残る古語「アド（踵）」を用い、「踵まで着けてしっかり踏む」意（アドツク）と解するのが妥当と考えられる。『玄応音義』所引の『通俗文』「踐穀曰蹂（麦踏み）」や『蒼頡篇』「熟躡也（しっかり踏む）」が示す「踏む動作の強度」を、身体部位（踵）を用いた具体的な動作として見事に翻訳している。『類聚名義抄』には継承されなかった古い表現。	連語（定義・対象）
s0226b302	sj_w00684	新140-32	蹂	単字	布牟	フム（蹂）	蹂	布无	19a32	193	ふむ	listed	200203b6c24eU27PItOW		動詞
s0226b401	sj_w00685	新140-41	踣	単字	太不留	タフル（踣）	踣	太夫留	19a41	193	たふる	✓	200202961da132UOyW32		動詞
s0226b402	sj_w00686	新140-42	⿱⿰足言火	単字	阿加久	アガク（⿱⿰足言火）	⿱⿰足言大	阿加久	19a51	193	あがく	listed	200200076f6dyo8VaPWe		動詞
s0226b403	sj_w00687	新140-43	⿰足章	単字	足乃宇良	アシノウラ（⿰足章）	⿰足章	足乃宇良	19a52	193	あしのうら	日国表記未収	2002001210608DJNB7lT	名詞（アシ、足）＋格助詞（ノ）＋名詞（ウラ、裏）；Head: ウラ；	名詞
s0226b501	sj_w00688	新140-51	蹹	単字	古由	コユ（蹹）	蹹	古由	19a61	193	こゆ	listed	20020180d31d2H5v6CD8		動詞
s0226b501	sj_w00689	新140-51	蹹	単字	不弥尓志留	フミニジル（蹹）	蹹	不弥尓志留	19a61	193	ふみにじる	✓	200203b68d383ZAkA5IC		動詞
s0226b503	sj_w00690	新140-53	𨂻	単字	不弥奈豆佐不	フミナヅサフ（𨂻）	𨂻蹈	不弥奈豆佐不	19a71	194	ふみなづさふ	✓	200203b689aeSV74mnx6		動詞
s0227a605	sj_w00691	新141-65	𨂢	単字	須牟也介之	スムヤケシ（𨂢）	𨂢	須牟也介志	19a72	196	すむやけし	listed	200202508ab5Z1Zxmfyz		形容詞
s0227a605	sj_w00692	新141-65	𨂢	単字	世牟	セム（𨂢）	𨂢	世牟	19a72	196	せむ	listed	20020266b7f4Q3u6w6PS		動詞
s0227a703	sj_w00693	新141-73	𨆁	単字	鹿跡	カノアト（𨆁）				196	かのあと	no entry	N/A	名詞（カ、鹿）＋格助詞（ノ）＋名詞（アト、跡）；Head: アト；『新撰字鏡』において「𤲖」「疃」などの和訓として出現し、『新撰字鏡国語索引』では同義の「𨆁」「𪋝」の注釈を含め一括して「かのあと」と立項されている。漢文義注「鹿跡」の直訳。これらの漢字群は、単なる動物の足跡にとどまらず、「①動作（歩く様子・行皃）→ ②結果（足跡・鹿跡）→ ③地形化（禽獣の踏み分け道、田の畔）」という意味の拡張・移行の連続体を示している。「鹿」は、獣道を形成する比較的小さな禽獣の代表として用いられたと考えられる。なお、「𨆁」「𪋝」における「鹿跡」等の記述は、和訓ではなく漢文義注の可能性が高い。	連語（名詞句）
s0228b102	sj_w00694	新144-12	跒	単字	古江奈良不	コエナラフ（跒）	跒	古江奈良不	19a82	200	こえならふ	no entry	N/A	張磊校注は「こえ（肥）ならぶ（並）」と解し語義未詳としたが、足偏の漢字であることや義注から、動詞「蹴ゆ（足で地を蹴る・踏み張る）」の連用形「コエ」と「並ぶ」の複合動詞と解するのが妥当である。漢籍に見える「跁跒不前（進もうとしない）」「蹲也（うずくまる）」、および同書特有の「用力也」という抽象的・状態的な字義を、「足を踏み揃えて地に力を込める（踏ん張る）」という具体的な身体動作として見事に翻訳・具現化した和訓と考えられる。	動詞（コユ、蹴・ヤ行下二段動詞連用形）＋動詞（ナラブ、並・バ行四段動詞終止形）；Head: ナラブ；
s0228b201	sj_w00695	新144-21	跤	単字	波支	ハギ（跤）				200	はぎ	listed	20020356a6273A3gpYSz		名詞
s0228b202a	sj_w00696	新144-22	趾β趾	異体字	足乃宇良	アシノウラ（趾）	趾	足乃宇良	19b11	200	あしのうら	listed	2002001210608DJNB7lT		名詞
s0228b202a	sj_w00697	新144-22	趾β趾	異体字	久比〻須	クビヒス（趾）	趾	久比〻須	19b11	200	くびひす	listed	200201439e81d2AK899R		名詞
s0228b302	sj_w00698	新144-32	跖	単字	足乃宇良	アシノウラ（跖）				201	あしのうら	✓	2002001210608DJNB7lT		名詞
s0228b303	sj_w00699	新144-33	蹗	単字	足乃宇良	アシノウラ（蹗）	蹠	足乃宇良	19b21	201	あしのうら	listed	2002001210608DJNB7lT		名詞
s0228b303	sj_w00700	新144-33	蹗	単字	足乃志太	アシノシタ（蹗）	蹠	足乃志太	19b21	201	あしのした	✓	2002001218a2cPe7ah5S		#N/A
s0228b402	sj_w00701	新144-42	蹟	単字	安止〻己呂	アトトコロ（蹟）	𨅋蹟	安止〻己呂	19a81	201	あとところ	✓	2002001b0775w1Zy8B8O		名詞
s0228b504	sj_w00702	新144-54	跌	単字	尓志留	ニジル（跌）	跌	尓志留	19b31	201	にじる	✓	200203330f6dybh3k9kh		動詞
s0228b504	sj_w00703	新144-54	跌	単字	不牟	フム（跌）	跌	不牟	19b31	201	ふむ	listed	200203b6c24eU27PItOW		動詞
s0228b702	sj_w00704	新144-72	躑	単字	乎波志利	ヲハシリ（躑）	躑	乎波志利	19b41	201	をはしり	✓	200200a6486fOY7SW7L3		名詞
s0228b703	sj_w00705	新144-73	𨅶	単字	佐和久	サワク（𨅶）	𨅶	佐和久	19b51	202	さわく	listed	200201c7b05940uY8UO1		動詞
s0228b704	sj_w00706	新144-74	蹊	単字	阿留久	アルク（蹊）	蹊	阿留久	19b52	202	あるく	listed	20020027faf8rg02EF5p		動詞
s0229a102	sj_w00707	新145-12	蹄	単字	足乃宇良	アシノウラ（蹄）	蹄	足乃宇良	19b61	202	あしのうら	listed	2002001210608DJNB7lT		名詞
s0229a102	sj_w00708	新145-12	蹄	単字	阿止	アト（蹄）	蹄	阿止	19b61	202	あと	listed	2002001a6d82H2ZFT1pF		名詞
s0229a204	sj_w00709	新145-24	距	単字	阿古江	アゴエ（距）	距	阿古江	19b62	202	あごえ	listed	2002000f1b9bVS011VLN		名詞
s0229a301	sj_w00710	新145-31	𨄔	単字	古牟良	コムラ（𨄔）	𨄔	古牟良	19b71	203	こむら	listed	200201a2891eAndljo7f		名詞
s0229a301	sj_w00711	新145-31	𨄔	単字	牟加波支	ムカバキ（𨄔）	𨄔	牟加波支	19b71	203	むかばき	✓	2002040ff1faSlpdpXF6		名詞
s0229b201a	sj_w00712	新146-21	㿲⿰皮竒𤿑〓	異体字	之保牟	シボム（㿲）	㿲⿰皮竒𤿑〓	志保牟	20a11	204	しぼむ	listed	200201f4a5f8lKcQIT57		動詞
s0229b301	sj_w00713	新146-31	𥀹	単字	不久留	フクル（𥀹）	𥀹	不久留	20a12	204	ふくる	listed	200203a838fbpo0PRl5i	【字頭】天治本「⿰皮〓」に作るが、享和本により改める。	動詞
s0229b302	sj_w00714	新146-32	皺	単字	志和牟	シワム（皺）	皺	志和牟	20a21	204	しわむ	✓	2002023151bcqw75f7FH		動詞
s0229b302	sj_w00715	新146-32	皺	単字	比太	ヒダ（皺）	皺	比太	20a21	204	ひだ	✓	20020387417f6zDG304Y		名詞
s0229b403	sj_w00716	新146-43	皻	単字	皰鼻	ニキミバナ（皻）				204	にきみばな	日国表記未収	2002032fa4191GFCWJXL		名詞
s0229b501	sj_w00717	新146-51	𤿫	単字	皮豆留	ハツル（𤿫）				204	はつる	listed	20020366d1adDbKa4fk2		動詞
s0229b702	sj_w00718	新146-72	皹	単字		サケタリ（皹）	皹	佐介太利	20a22	205	さけたり	listed	200201b7e58fRwBnPR1h		動詞
s0229b702	sj_w00719	新146-72	皹	単字		ヒミ（皹）	皹	比弥	20a22	205	ひみ	✓享和本	20020392458aq71944eX		名詞
s0229b704	sj_w00720	新146-74	𤿧	単字	古弖	コテ（𤿧）	𤿧	古氐	20a31	205	こて	listed	20020197b9926pPHmbKQ		名詞
s0229b801	sj_w00721	新146-81	㓟	単字	物乃加波〻久	モノノカハハグ（㓟）	㓟	物之加波波久	20a32	205	もののかははぐ				
s0301a802a	sj_w00722	新151-82	𣰋毹	熟語	加毛	カモ（𣰋毹）	𣰋毹	加毛	20a51	206	かも	✓	200200ea5a30F1MmNnsX		名詞
s0301b104a	sj_w00723	新152-14	毾㲪	熟語	加毛	カモ（毾㲪）	毾㲪	加毛	20a61	206	かも	listed	200200ea5a30F1MmNnsX		名詞
s0301b201	sj_w00724	新152-21	㲖	単字	波戸阿志利	ハヘアシリ（㲖）	㲖	波己阿志利	20a62	207	はへあしり				
s0301b402	sj_w00725	新152-42	毼	単字	加波己呂毛	カハゴロモ（毼）	毼	加波己呂毛	20a71	207	かはごろも	listed	200200f353a17u0gt4tQ		名詞
s0301b402	sj_w00726	新152-42	毼	単字	弥乃	ミノ（毼）	毼	弥乃	20a71	207	みの	listed	200204085a71f4vuwHTF		名詞
s0302a105	sj_w00727	新153-15	毬	単字	□(万)□(利)	マリ（毬）	毬	万利	20a72	208	まり	listed	200203f785a2jar4069v		名詞
s0302a201	sj_w00728	新153-21	毱	単字	万利	マリ（毱）	毱	万利	20a72	209	まり	listed	200203f785a2jar4069v		名詞
s0302a201x	sj_w00729		毳	単字		チル（毳）	毳	知留	20a82	#N/A	ちる	listed	200202c9a0c4X0Vdh6P4		動詞
s0302a402	sj_w00730	新153-42	氈	単字	加毛	カモ（氈）				209	かも	listed	200200ea5a30F1MmNnsX		名詞
s0302a703a	sj_w00731	新153-73	靘䒌	熟語	阿乎弥豆志牟	アヲミツシム（靘䒌）	靘䒌	阿乎弥豆志牟	20b21	210	あをみつしむ	✓	200200064efetd42twm6		動詞
s0302a705b	sj_w00732	新153-75	䒍䒎	熟語	伊太久阿乎美奴	イタクアヲミヌ（䒍䒎）	䒍䒎	伊太久阿乎美奴	20b22	210	いたくあをみぬ	✓あお・む［あをむ］ 【青】	2002000656a9kj8Phu32		動詞
s0302a803	sj_w00733	新153-83	艶	単字	以呂布加志	イロブカシ（艶）				210	いろぶかし	✓	2002005509f47y01k31V	名詞（イロ、色）＋形容詞（フカシ、深・ク活用終止形）；Head: フカシ；原文「美以呂布加志又美也」は、漢文注と和訓が連続して記されたものと考えられ、最初の「美」は字義提示、末尾の「又美也」は再確認の漢文注と見るのが自然である。和訓「イロブカシ」は、「美色」「面紅」に共通する「色の強度」を表現したものであり、「色（容貌・色気）」が「深い」という日本語的再構成に基づく解釈的翻訳と評価できる。	連語（形容詞句・状態）
s0302a804	sj_w00734	新153-84	艵	単字	波奈太	ハナダ（艵）	艵	波奈太	20b31	210	はなだ	listed	200203699870R8MF5BZo		名詞
s0302b101	sj_w00735	新154-11	𦫬	単字	也弥支波牟	ヤミキバム（𦫬）	𦫬	也弥支波牟	20b32	210	やみきばむ			【語形】攷異索引、国語索引「みきはむ」で採録	
s0302b403	sj_w00736	新154-43	疣	単字	伊比保	イヒボ（疣）	疣肬𪐤	伊比保	20b51	211	いひぼ	✓	2002002f3d91U1Q78n8U		名詞
s0302b403	sj_w00737	新154-43	疣	単字	太利	タリ（疣）	疣肬𪐤	太利	20b51	211	たり	✓	200202aae0b6VN4v0p29		名詞
s0302b403	sj_w00738	新154-43	疣	単字	比志比子	ヒシヒネ（疣）	疣肬𪐤	比志比子	20b51	211	ひしひね	✓	20020384871fN3DlGvSi		名詞
s0302b604b	sj_w00739	新154-64	癇瘨	熟語	□良布久留	ハラフクル（癇瘨）	癇瘨㿉	波良布久留	20b61	211	はらふくる	listed	200203714e0e2h9GeR9a		
s0302b703	sj_w00740	新154-73	瘠	単字	豆比由	ツヒユ（瘠）	瘠	豆比由	20b71	211	つひゆ	✓	200202cbb8ef45XH8bKX		動詞
s0303a401	sj_w00741	新155-41	瘶	単字	志波布支	シハブキ（瘶）	瘶欶	志波不支	20b72	213	しはぶき	listed	20020231484c6dwhH9Mh		名詞
s0303a702	sj_w00742	新155-72	瘻	単字	止利久比	トリクヒ（瘻）	瘻	止利久比	20b81	213	とりくひ	✓	200203133eddP89g957H		名詞
s0303a801	sj_w00743	新155-81	疼	単字	加由之	カユシ（疼）	疼	加由志	20b82	213	かゆし	✓	200200eb6856cmVf98b3		形容詞
s0303a801	sj_w00744	新155-81	疼	単字	比〻良久	ヒヒラク（疼）	疼	比〻良久	20b82	213	ひひらく	✓	2002037d4d5fFSe21ATF		動詞
s0303b205	sj_w00745	新156-25	痎	単字	衣也弥	エヤミ（痎）	痎	衣也三	21a11	214	えやみ	listed	20020080c23dk2HhNT2Q		名詞
s0303b205	sj_w00746	新156-25	痎	単字	左牟也弥	サムヤミ（痎）	痎	左牟也弥	21a11	214	さむやみ	✓	200201c4673bqboDf9NE		名詞
s0303b301	sj_w00747	新156-31	㿉	単字	曽比	ソビ（㿉）	㿉	曽比	21a12	214	そび	✓	20020284a0b7fBj0Kx9Y		名詞
s0304a402	sj_w00748	新157-42	痹	単字	比單牟	ヒルム（痹）				216	ひるむ	listed	2002039bd1daBe0Ee5cu		動詞
s0304b704	sj_w00749	新158-74	痿	単字	足比留牟	アシヒルム（痿）				219	あしひるむ	✓ひるむ	2002039bd1daBe0Ee5cu		動詞
s0304b704	sj_w00750	新158-74	痿	単字	比留	ヒル（痿）				219	ひる	listed	2002039bd1daBe0Ee5cu		動詞
s0305b702	sj_w00751	新160-72	痳	単字	志太〻留	シタダル（痳）	痳	志太〻留	21a21	222	しただる	listed	200201e6aacc89Np9CW7		動詞
s0305b703	sj_w00752	新160-73	瘜	単字	波奈布志倍	ハナフシベ（瘜）	瘜𦞜	波奈布志倍	21a22	222	はなふしべ	listed	2002036a69d5npEWlq43		名詞
s0306a402	sj_w00753	新161-42	癤	単字	加太祢	カタネ（癤）	癤	加太弥	21a31	223	かたね	✓	200200d8504d7uw48fbt		名詞
s0306a403	sj_w00754	新161-43	𤸑	単字	加戸利也美	カヘリヤミ（𤸑）	𤸑	加戸利也弥	21a32	223	かへりやみ	✓	200200bfd5cdbjXfi6SS		名詞
s0306a501	sj_w00755	新161-51	疶	単字	尻布利	シリフリ（疶）	疶	尻布利	21a41	223	しりふり	✓	2002022de40cM6zz0nIW		名詞
s0306a801	sj_w00756	新161-81	癖	単字	足奈戸	アシナヘ（癖）	癖	足奈戸	21a42	224	あしなへ	✓	200200139dee55auXSS6		名詞
s0306b205	sj_w00757	新162-25	㾼	単字	波太介	ハタケ（㾼）	㾼⿸疒𨓤	波太介	21a51	224	はたけ	listed	200203600b8920ZkHv9n		名詞
s0306b703	sj_w00758	新162-73	謔	単字	太波夫留	タハブル（謔）	謔	太波夫留	21a71	225	たはぶる	✓	200202ac0674yyHAxTy9		動詞
s0306b802	sj_w00759	新162-82	詰	単字	奈是留	ナゼル（詰）	詰	奈是留	21a81	226	なぜる	✓	20020321f17aRXhkpQ36		動詞
s0306b802	sj_w00760	新162-82	詰	単字	波〻女問	ハバメトフ（詰）	詰	波〻女止布	21a81	226	はばめとふ				
s0307a102	sj_w00761	新163-12	譖	単字	志己豆	シコヅ（譖）	譖	志己豆	21b21	226	しこづ	✓	200201de68ccBK3wFzxP		動詞
s0307a601	sj_w00762	新163-61	詛	単字	乃呂不	ノロフ（詛）				227	のろふ	✓	2002034ee2615eTHJesB		動詞
s0307a602	sj_w00763	新163-62	詨	単字	之比天伊不	シヒテイフ（詨）	詨嘑嗃交	志比天云	21b11	227	しひていふ				
s0307a701	sj_w00764	新163-71	詿	単字	阿也万豆	アヤマツ（詿）	詿	阿也万豆	21b22	227	あやまつ	listed	20020023d4a9rWWKAFXz		動詞
s0307a702	sj_w00765	新163-72	訝	単字	宗(宇)礼之不	ウレシブ（訝）				227	うれしぶ	listed	20020073becdx5ImmZ63	動詞（感情表出・四段/下二段）；Head: ウレシブ；原本は「訝」に作り、注に「悦也。ウレシブ」とある。内田賢徳氏は「訝（むかえる）」の意から「客を迎えて喜ぶ態度」と解釈し原文を保持する。一方、張磊氏は字形類似による「訢（よろこぶ）」の誤写とし、「憚」も「憘（よろこぶ）」の誤りとして、「悦也（よろこぶなり）」の定義に合わせる。和訓「ウレシブ」の意味からすれば張説（訢の誤写）が妥当だが、日本における「訝」字の受容例として「迎→悦」の転義が行われた可能性も捨てきれない。	動詞
s0307a802	sj_w00766	新163-82	𬣐	単字	於毛志呂之	オモシロシ（𬣐）	𬣐	於毛志呂志	21b31	228	おもしろし	✓	200200abaf07Im0OpZ08		形容詞
s0307b101	sj_w00767	新164-11	讒	単字	不久也久	フクヤク（讒）	讒	不久也久	21b32	228	ふくやく	✓	200203a7e246LmtN9ONT		動詞
s0307b101	sj_w00768	新164-11	讒	単字	与己須	ヨコス（讒）	讒	与己須	21b32	228	よこす	✓	200204531a2752pJB7d1		動詞
s0307b103	sj_w00769	新164-13	誇	単字	云太介留	イヒタケル（誇）	誇	云太介留	21b41	228	いひたける	✓	2002002e9bf360V55iAa		動詞
s0307b103	sj_w00770	新164-13	誇	単字	伊比保己留	イヒホコル（誇）	誇	伊比保己留	21b41	228	いひほこる	✓	2002002f3feduGYRQ126		動詞
s0307b301	sj_w00771	新164-31	謫	単字	阿佐牟久	アザムク（謫）	謫讁	阿佐牟久	21b51	228	あざむく	listed	20020011ac1aIplfuE02		動詞
s0307b301	sj_w00772	新164-31	謫	単字	伊豆波留	イツハル（謫）	謫讁	伊豆波留	21b51	228	いつはる	listed	20020048c9c1IvuXk3P3		動詞
s0307b303	sj_w00773	新164-33	譎	単字	伊豆波利	イツハリ（譎）	譎	伊豆波利	21b61	228	いつはり	✓	20020048bfba4xlYm4f2		名詞
s0307b403	sj_w00774	新164-43	訬	単字	口加留志	クチカルシ（訬）	訬	口加留之	21b62	229	くちかるし	✓	2002013f32980ce24kvN		形容詞
s0307b403	sj_w00775	新164-43	訬	単字	口止之	クチトシ（訬）	訬	口止志	21b62	229	くちとし	✓	2002013fbc07qD1kIERb		形容詞
s0307b502	sj_w00776	新164-52	諼	単字	伊豆波留	イツハル（諼）	諼	伊豆波留	21b71	229	いつはる	日国表記未収	20020048c9c1IvuXk3P3		動詞
s0307b502	sj_w00777	新164-52	諼	単字	和須留	ワスル（諼）	諼	和須留	21b71	229	わする	listed	20020480e67aCLJLzWY5		動詞
s0307b602	sj_w00778	新164-62	𧧺	単字	阿也末豆	アヤマツ（𧧺）	𧧺	阿也末豆	21b81	229	あやまつ	listed	20020023d4a9rWWKAFXz		動詞
s0307b604	sj_w00779	新164-64	謧	単字	阿佐牟久	アザムク（謧）	謧	阿佐牟久	21b82	229	あざむく	listed	20020011ac1aIplfuE02		動詞
s0307b604	sj_w00780	新164-64	謧	単字	伊豆波留	イツハル（謧）	謧	伊豆波留	21b82	229	いつはる	listed	20020048c9c1IvuXk3P3		動詞
s0307b701a	sj_w00781	新164-71	詾𧧗訩	異体字	伊佐牟	イサム（詾𧧗訩）	詾𧧗訩	伊佐牟	22a11	229	いさむ	listed	200200372e2b42AkSkI5		動詞
s0307b701a	sj_w00782	新164-71	詾𧧗訩	異体字	美毛止申須	ミモトマヲス（詾𧧗訩）	詾𧧗訩	弥毛止申須	22a11	229	みもとまをす				
s0307b704	sj_w00783	新164-74	䛠	単字	己止〻毛利	コトドモリ（䛠）	䛠	己止〻毛利	22a21	229	ことどもり	listed	20020199f814YkeQR6cl		名詞
s0307b704	sj_w00784	新164-74	䛠	単字	也牟比之	ヤムヒシ（䛠）	䛠	也牟比志	22a21	229	やむひし				
s0307b801	sj_w00785	新164-81	誀	単字	古志良不	コシラフ（誀）	誀	古志良不	22a31	229	こしらふ	✓	20020191bb63679J79pk		動詞
s0307b802	sj_w00786	新164-82	譜	単字	□(奈)波比	ナハヒ（譜）	譜	奈波比	22a32	#N/A	なはひ				
