# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_main.tsv
#
# Version: 1.2.6
# Date: 11 March 2022
# Last update : 11 May 2025
#
# This file is a new version of KRM.tsv with updated specifications.
# The version number of KRM.tsv was 1.1.347, and it was last updated on March 17, 2025.
# This new version has been renamed to krm_main.tsv and will start with version 1.2.0.
#
# Copyright (c) 2022-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# entry_id	A heading item ID formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# hanzi_id	A heading Hanzi ID consisting of a 5-digit numeric ID starting with 'S'. For some added entry items, a 'b' suffix is appended.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# tenri_location	An ID indicating T + Volume (a/b/c) + Tenri Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# volume_name	Name of the volume, consisting of 10 volumes: 仏上, 仏中, 仏末本, 仏末下, 法上, 法中, 法下, 僧上, 僧中, and 僧下.
# radical_name	Hanzi name of the radical, consisting of 160 radicals ranging from 人 to 雑, used to classify Hanzi characters.
# volume_radical_index	Volume and radical number, ranging from v1#1 to v10#120, indicating the location of the entry within the text.
# hanzi_entry	Corrected hanzi are principally in the Kangxi Dictionary form. Unicode simplified characters (common-use characters, popular variants) may also be retained. Multiple-kanji headwords are separated by / (full-width slash). The abbreviation symbol "｜" is represented by "ー" (long vowel mark), with the corresponding character in parentheses.
# original_entry	Headword close to original form. Errors as is. Non-Unicode variants: IDS or ■. Like hanzi_entry, "〇" if no original-glyph headword needed.
# definition	Includes glyph annotations, pronunciation annotations, meaning annotations, Japanese readings (wakun), and other relevant notes, separated by spaces. As a general rule, character forms included in the "Kangxi Dictionary style" should be used.
#
#   Abbreviations:
#   正宗索引: 正宗敦夫編『類聚名義抄 仮名索引』日本古典全集刊行会，1939-1940
#   望月和訓集成: 望月郁子編『類聚名義抄：四種声点付和訓集成』(笠間索引叢刊44)笠間書院，1974
#   草川和訓集成: 草川昇編『五本対照類聚名義抄和訓集成』汲古書院，2000
#   西端誤写考察: 西端幸雄「類聚名義抄における誤写の考察」『訓点語と訓点資料』45，1971
#   西端誤写諸例: 西端幸雄「類聚名義抄における誤写の諸例」『訓点語と訓点資料』52，1973
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
entry_id	hanzi_id	kazama_location	tenri_location	volume_name	radical_name	volume_radical_index	hanzi_entry	original_entry	definition
F10689	S13325	K04032630	Ta438630	仏下末	大	v4#38	奕	〇	音亦　大也　呉音厄
F10690	S13326	K04032640	Ta438640	仏下末	大	v4#38	耎	〇	今𦓔字　如朱如兖二反　稍前太　ヤハラカニ　和ナン
F10691	S13327	K04032710	Ta438710	仏下末	大	v4#38	奰	〇	音備　不醉懸〻　今
F10692	S13328	K04032720	Ta438720	仏下末	大	v4#38	𡚤	〇	正
F10693	S13329	K04032731	Ta438731	仏下末	大	v4#38	𤳦	〇	俗
F10694	S13330	K04032732	Ta438732	仏下末	大	v4#38	⿱⿱而⿰而而大	〇	俗
F10695	S13331	K04032740	Ta438740	仏下末	大	v4#38	㚔	〇	如涉反
F10696	S13332	K04032810	Ta438810	仏下末	大	v4#38	夰	〇	今⿱攵⿰丿｜字　工老反　又音洗　於也　放也　扶筞也
F10697	S13333	K04032820	Ta438820	仏下末	大	v4#38	㚏	〇	俗
F10698	S13334	K04032830	Ta438830	仏下末	大	v4#38	𡘷	〇	音計〔討〕　長也
F10699	S13335	K04032840	Ta438840	仏下末	大	v4#38	奔	〇	音犇　オモムク　トシ　サル　ハシル（LLL）　𥝯〈正〉　和ホン（LH）
F10700	S13336	K04033120	Ta439120	仏下末	大	v4#38	羍	〇	音捷　小羊
F10701	S13337	K04033130	Ta439130	仏下末	大	v4#38	𡴘	⿱夭𢆉	胡梗反　幸今
F10702	S13338	K04033140	Ta439140	仏下末	大	v4#38	奮	〇	音糞　フルフ（HLL）　和フン
F10703	S13339	K04033211	Ta439211	仏下末	大	v4#38	⿱大異／奮／𭑣	〇／⿱⿱𡗜隹田／〇	俗　フルフ（LLL）　アキラカニ（LL___）
F10704	S13342	K04033220	Ta439220	仏下末	大	v4#38	𡚒	〇	俗
F10705	S13343	K04033230	Ta439230	仏下末	大	v4#38	𡗷	〇	音孤　大
F10706	S13344	K04033241	Ta439241	仏下末	大	v4#38	奅／奅	〇／〇	普放反　大
F10707	S13346	K04033310	Ta439310	仏下末	大	v4#38	𢧤	𡙮	音秩　大
F10708	S13347	K04033320	Ta439320	仏下末	大	v4#38	夽	〇	牛吻反
F10709	S13348	K04033330	Ta439330	仏下末	大	v4#38	奃	〇	弟伯二音　大
F10710	S13349	K04033340	Ta439340	仏下末	大	v4#38	𡗦	〇	音介　大
F10711	S13350	K04033410	Ta439410	仏下末	大	v4#38	⿱大永	〇	正
F10712	S13351	K04033420	Ta439420	仏下末	大	v4#38	𡘌	〇	火界反　瞋大声
F10713	S13352	K04033430	Ta439430	仏下末	大	v4#38	𡘌	〇	正
F10714	S13353	K04033441	Ta439441	仏下末	大	v4#38	𡘉／𡗻	〇／〇	弼佛二音　大
F10715	S13355	K04033510	Ta439510	仏下末	大	v4#38	𡗥	〇	音純　大
F10716	S13356	K04033520	Ta439520	仏下末	大	v4#38	𡘐	〇	馨細反　盛
F10717	S13357	K04033530	Ta439530	仏下末	大	v4#38	㚛	〇	正
F10718	S13358	K04033540	Ta439540	仏下末	大	v4#38	㚠	〇	火消反　長大
F10719	S13359	K04033610	Ta439610	仏下末	大	v4#38	𡗹	〇	匹反　大
F10720	S13360	K04033620	Ta439620	仏下末	大	v4#38	奜	〇	翡斐二音
F10721	S13361	K04033630	Ta439630	仏下末	大	v4#38	𡘴	〇	㔡二正　普結反
F10722	S13362	K04033640	Ta439640	仏下末	大	v4#38	奒	〇	音開　多也　大也　或㚊
F10723	S13363	K04033710	Ta439710	仏下末	大	v4#38	㚜	〇	大逼反　大
F10724	S13364	K04033720	Ta439720	仏下末	大	v4#38	𡚠	〇	居篗反　健
F10725	S13365	K04033730	Ta439730	仏下末	大	v4#38	𡗸	〇	側下反　夸
F10726	S13366	K04033740	Ta439740	仏下末	大	v4#38	奘	〇	徂朗反　大
F10727	S13367	K04033810	Ta439810	仏下末	大	v4#38	㚖	〇	古老反　又赤亦〔音〕　大白澤
F10728	S13368	K04033820	Ta439820	仏下末	大	v4#38	奫	〇	於筠反　水勢
F10729	S13370	K04033830	Ta439830	仏下末	大	v4#38	奲	〇	昌者反　寛
F10730	S13371	K04033840	Ta439840	仏下末	大	v4#38	⿱⿱大土⿱丷土	〇	俗塗字　音徒
F10731	S13372	K04034110	Ta440110	仏下末	大	v4#38	𡙘	〇	俗傘字
F10732	S13373	K04034120	Ta440120	仏下末	大	v4#38	奛	〇	俗爌字
F10733	S13374	K04034130	Ta440130	仏下末	大	v4#38	㚓	〇	（無）
F10734	S13375	K04034141	Ta440141	仏下末	大	v4#38	■／⿱大畏	〇／〇	俗瞿字
F10735	S13377	K04034211	Ta440211	仏下末	大	v4#38	𡘏／⿱大匡／⿱⿱大口手	〇／⿱大⿺𠃊主／〇	未詳
F10736	S13380	K04034220	Ta440220	仏下末	大	v4#38	夹	〇	古洽反　又叶音　又頰音　持也　メクル　チカツク　ハサム
F10737	S13381	K04034240	Ta440240	仏下末	大	v4#38	夾	〇	正
F10738	S13382	K04034310	Ta440310	仏下末	大	v4#38	㚒	〇	音釋　盗竊壊物也
F10739	S13383	K04034320	Ta440320	仏下末	大	v4#38	𩡱	〇	フルフ
F10740	S13384	K04034330	Ta440330	仏下末	大	v4#38	奄	〇	オホフ（LLH）　タチマチ（LL__）　ヒサシ（L__）　クチスホ（HHHH）　ヤム　イタル　ニハカ　ヒサク　オホイナリ（LLL__）　スナハチ（LLH_）
F10741	S13385	K04034410	Ta440410	仏下末	大	v4#38	⿱大糸	〇	ツク
F10742	S13386	K04034420	Ta440420	仏下末	大	v4#38	𫯜	〇	マレナリ
F10743	S13387	K04034430	Ta440430	仏下末	大	v4#38	𡚁	〇	コレ
F10744	S13388	K04034440	Ta440440	仏下末	大	v4#38	夲	〇	俗本字　在木部　モト〈彳〉　ムカシ　タメシ
F10745	S13389	K04034510	Ta440510	仏下末	大	v4#38	⿱本⿰本本	〇	モト
F10746	S13390	K04034520	Ta440520	仏下末	大	v4#38	尖	〇	子廉反　スルトナリ　トカル　ヒトシ
F10747	S13391	K04034530	Ta440530	仏下末	大	v4#38	契	⿱⿰龶刃大	通契字　チキル
F10748	S13392	K04034541	Ta440541	仏下末	大	v4#38	契	〇	正
F10749	S13393	K04034542	Ta440542	仏下末	大	v4#38	𥘾	〇	サイハヒ　イカムソ
F10750	S13394	K04034610	Ta440610	仏下末	大	v4#38	奢	⿱𡗜者	舒邪（L）反　オコル（LLV_）　ホコル（HH_）　トヲシ　ユルヽカナリ　オソル-シ　ユルス
F10751	S13395	K04034630	Ta440630	仏下末	大	v4#38	奢	〇	ハルカニ　ユルカニ　ソフ
F10752	S13396	K04034640	Ta440640	仏下末	大	v4#38	矣	⿱厶失	于化反　語已助辞　ヒサシ
F10753	S13397	K04034710	Ta440710	仏下末	大	v4#38	𡘈	〇	ナク（HL）　アハレフ　カナシフ（_HHLV）
F10754	S13398	K04034720	Ta440720	仏下末	大	v4#38	哭	⿱⿰口口大	ナク
F10755	S13399	K04034730	Ta440730	仏下末	大	v4#38	奓	〇	オコル（HHV_）
F10756	S13400	K04034740	Ta440740	仏下末	大	v4#38	夷	〇	音彞　タクラク　ナラス　ワキマフ　ヤフル（LLVL）　ウスヰ（LLVL）　ヨロコフ　ツネニス　ヒラク　コロス（HHL）　ホロフ　タヒラカナリ　又𢎯　ヒトシ（LLH）
F10757	S13401	K04034831	Ta440831	仏下末	大	v4#38	央／央	〇／〇	音殃（L）　已也　久也　ツク（HL）　ナカハ　俗正
F10758	S13403	K04035111	Ta441111	仏下末	大	v4#38	𥇛／𥈜	⿱⿱亠⿰日日大／⿱⿱亠⿰日日大	音倶（H）　又計力反　サカンナリ
F10759	S13405	K04035120	Ta441120	仏下末	大	v4#38	奭	𠁗	音釋　邰公名也　盛
F10760	S13406	K04035130	Ta441130	仏下末	大	v4#38	夫	〇	音扶（L）　ソレ（HH）　*カノ　*カレ（HL）　*ヲフト（HHH）　一云ヲトコ（LLL）　イヤシ　モツ　ツカフ　マスラヲ（HHHL）　ヒトヽヽ（HH__）
F10761	S13407	K04035211	Ta441211	仏下末	大	v4#38	後／ー（夫）	〇／〇	ウハウ（LLL）　一云イマノヲトコ（LHLLHL）
F10762	S13409	K04035221	Ta441221	仏下末	大	v4#38	前／ー（夫）	〇／〇	シタヲ（HHH）　一云モトノヲトコ（LLL___）
F10763	S13411	K04035231	Ta441231	仏下末	大	v4#38	丈／ー（夫）	〇／〇	マスラヲ
F10764	S13413	K04035241	Ta441241	仏下末	大	v4#38	若／ー（夫）	〇／〇	モシソレ（RLHH）
F10765	S13415	K04035311	Ta441311	仏下末	大	v4#38	夫／然	〇／〇	カクノコトキ（HLLHVLL）
F10766	S13417	K04035321	Ta441321	仏下末	大	v4#38	樊β／樊	⿱⿲木歹木大／〇	上俗下正　カキル
F10767	S13419	K04035330	Ta441330	仏下末	大	v4#38	𡘽	〇	カコフ（HHL）
F10768	S13420	K04035340	Ta441340	仏下末	大	v4#38	⿱⿲幺言幺大	〇	（無）
F10769	S13421	K04035411	Ta441411	仏下末	大	v4#38	⿹丶夭／夭	〇／〇	屈也　拔也　析也　不盡　音妖　通〈正〉　和エウ
F10770	S13423	K04035430	Ta441430	仏下末	大	v4#38	真	〇	側隣反　マコト（LL_）
F10771	S13424	K04035440	Ta441440	仏下末	大	v4#38	失	〇	音室　ウス　ウシナフ（HHL_）　イタス　アヤマツ
F10772	S13425	K04035511	Ta441511	仏下末	大	v4#38	𠁊／爽	〇／■	上通下正　所兩反　タカフ（LLV_）　ミタリ（LLV_）　アキラカナリ（LLH___）　タケシ　サク（_H）　サハヤカナリ（LLHL__）　アラハス（LHHL）　イサキヨシ　コヽタシ（LH__）
F10773	S13427	K04035540	Ta441540	仏下末	大	v4#38	奧	奥	音懊　於報反　竟也　室也　穴也　オク（LL）　フカシ（LL_）　ウチ（HL）　和アウ（H_）
F10774	S13428	K04035620	Ta441620	仏下末	大	v4#38	奚	〇	ナソ（RLV）　イツクソ（LHV__）
F10775	S13429	K04035630	Ta441630	仏下末	大	v4#38	奔	〇	ハシル（LL_）　和ホム
F10776	S13430	K04035640	Ta441640	仏下末	大	v4#38	⿱⿱大一⿱口廾	〇	俗弇字　音㭺
F10777	S13431	K04035710	Ta441710	仏下末	大	v4#38	羍	⿱大革	他達反　未成羊
F10778	S13432	K04035720	Ta441720	仏下末	大	v4#38	𥈜	〇	俗竄字
F10779	S13433	K04035730	Ta441730	仏下末	大	v4#38	𥆗	〇	音權　木（S）視
F10780	S13434	K04035740	Ta441740	仏下末	大	v4#38	𡙂	〇	音本
F10781	S13435	K04035810	Ta441810	仏下末	大	v4#38	臩	⿱臦大	求住反　乖
F10782	S13436	K04035820	Ta441820	仏下末	大	v4#38	尖	〇	鑯字　子廉反　鋭也
F10783	S13437	K04035830	Ta441830	仏下末	大	v4#38	㚟	⿱⿱𠂉⺫⿱北大	通㲋字
F10784	S13438	K04035840	Ta441840	仏下末	大	v4#38	丈	〇	音杖
F10785	S13439	K04036110	Ta442110	仏下末	大	v4#38	𣈡	⿺是大	音躰　横首杖
F10786	S13440	K04036120	Ta442120	仏下末	大	v4#38	𤓾	〇	音到　姓
F10787	S13441	K04036210	Ta442210	仏下末	火	v4#39	火	〇	呼果反　ヒ（H）　和クワ
F10788	S13442	K04036220	Ta442220	仏下末	火	v4#39	灬	〇	火字
F10789	S13443	K04036231	Ta442231	仏下末	火	v4#39	蚊／遣／ー（火）	〇／〇／〇	カヤリ火
F10790	S13446	K04036241	Ta442241	仏下末	火	v4#39	篝／ー（火）	〇／〇	ヒウカヽリニス
F10791	S13448	K04036311	Ta442311	仏下末	火	v4#39	慎／火	〇／〇	イキクサ
F10792	S13450	K04036320	Ta442320	仏下末	火	v4#39	焰	〇	羊瞻反　ホノヲ　ヤク　アクタ
F10793	S13451	K04036331	Ta442331	仏下末	火	v4#39	爓	〇	正　ホノヲ
F10794	S13452	K04036332	Ta442332	仏下末	火	v4#39	焔	〇	俗歟
F10795	S13453	K04036340	Ta442340	仏下末	火	v4#39	燥	〇	音掃　カハク　モユ　ウルホス
F10796	S13454	K04036411	Ta442411	仏下末	火	v4#39	𤏟／煰	⿰火⿱𠫯水／〇	俗
F10797	S13456	K04036420	Ta442420	仏下末	火	v4#39	焞	〇	大敦反　又敦反　燒
F10798	S13457	K04036430	Ta442430	仏下末	火	v4#39	𤑴	〇	籀
F10799	S13458	K04036441	Ta442441	仏下末	火	v4#39	燡	〇	音亦
F10800	S13459	K04036442	Ta442442	仏下末	火	v4#39	⿰火睾／⿰火⿱丿罒⿱幺𢆉	■／〇	（無）
F10801	S13461	K04036510	Ta442510	仏下末	火	v4#39	灮	〇	古皇（L）反　光今　ミテリ（LL_）　オホイナリ（LLH__）　ヒカリ（LLL）　テラス（LHL）　和火ウ
F10802	S13462	K04036530	Ta442530	仏下末	火	v4#39	𦼐	〇	音伇　又女矅反
F10803	S13463	K04036540	Ta442540	仏下末	火	v4#39	覢	〇	失冉反
F10804	S13464	K04036610	Ta442610	仏下末	火	v4#39	㶣	⿱千火	音覃　又文廉余針二反　小熱
F10805	S13465	K04036621	Ta442621	仏下末	火	v4#39	⿱子火	〇	正
F10806	S13466	K04036622	Ta442622	仏下末	火	v4#39	苂	〇	俗
F10807	S13467	K04036630	Ta442630	仏下末	火	v4#39	煬	〇	音羊　又占上反　アフル　サラス　ヤク　テル（LH）
F10808	S13468	K04036710	Ta442710	仏下末	火	v4#39	爀	〇	音赫
F10809	S13469	K04036720	Ta442720	仏下末	火	v4#39	⿰火憂	〇	古
F10810	S13470	K04036731	Ta442731	仏下末	火	v4#39	苂／炎／荧	〇／〇／〇	古
F10811	S13473	K04036741	Ta442741	仏下末	火	v4#39	炚／炛／炎／荧	〇／〇／〇／〇	俗
F10812	S13477	K04036810	Ta442810	仏下末	火	v4#39	⿰火⿱天氺	〇	俗⿰扌⿱艹火字　他念反　進火具
F10813	S13478	K04036820	Ta442820	仏下末	火	v4#39	烊	〇	音羊　又与𢓘反
F10814	S13479	K04036830	Ta442830	仏下末	火	v4#39	灹	〇	音吒　火焰　又丑格反
F10815	S13480	K04036840	Ta442840	仏下末	火	v4#39	⿰火千	〇	俗
F10816	S13481	K04037111	Ta443111	仏下末	火	v4#39	⿰火⿱⿱日共⿱欠十／⿰火⿱⿱日共米	〇／〇	音豹　又雹駮朴博四音
F10817	S13483	K04037131	Ta443131	仏下末	火	v4#39	⿰火⿱⿱日出閈／爆	〇／〇	俗　ハタメク　サラス　アフル　アツシ
F10818	S13485	K04037210	Ta443210	仏下末	火	v4#39	煌	〇	音黄　ヒカル　ヒ　イタム　アキラカニ
F10819	S13486	K04037221	Ta443221	仏下末	火	v4#39	煌／〻（煌）	〇／〇	トサカナリ
F10820	S13488	K04037230	Ta443230	仏下末	火	v4#39	烘	〇	音洪（L）　タク（HL）　赤　アフル　モユ（HL）
F10821	S13489	K04037240	Ta443240	仏下末	火	v4#39	烙	〇	音洛　燒
F10822	S13490	K04037310	Ta443310	仏下末	火	v4#39	熒	〇	螢音　ヒカリ　メクルヘク（LLLHVL）
F10823	S13491	K04037321	Ta443321	仏下末	火	v4#39	目／熒	〇／〇	メクルヘク（_HHHVL）
F10824	S13493	K04037331	Ta443331	仏下末	火	v4#39	青／ー（熒）	〇／〇	◎ー〔熒〕「エイ」　トアサヤカナリ（_LLV____）　トアヲヤカナリ（_LLL___）
F10825	S13495	K04037340	Ta443340	仏下末	火	v4#39	滎	〇	音同　縣名
F10826	S13496	K04037410	Ta443410	仏下末	火	v4#39	⿱𤇾天	〇	俗
F10827	S13497	K04037420	Ta443420	仏下末	火	v4#39	㷭	〇	音夆　烽火　トフヒ
F10828	S13499	K04037430	Ta443430	仏下末	火	v4#39	⿱夆火	〇	或
F10829	S13500	K04037440	Ta443440	仏下末	火	v4#39	炐	〇	俗
F10830	S13501	K04037510	Ta443510	仏下末	火	v4#39	𤑫	⿰火⿱艹逄	（無）
F10831	S13502	K04037520	Ta443520	仏下末	火	v4#39	熢	〇	薄功反　トフヒ　ヒキル　ヒウチ　俗⿱艹逄字
F10832	S13503	K04037540	Ta443540	仏下末	火	v4#39	⿱尉灬	〇	音尉一欝　ノス　アツシ　和為　ヲチ
F10833	S13504	K04037611	Ta443611	仏下末	火	v4#39	ー（熨）／斗	〇／〇	ノシ
F10834	S13506	K04037620	Ta443620	仏下末	火	v4#39	熨	〇	或尉
F10835	S13507	K04037630	Ta443630	仏下末	火	v4#39	螢	〇	音同
F10836	S13508	K04037640	Ta443640	仏下末	火	v4#39	爝	〇	音欝　又子石反　タテアカシ　ケフタシ
F10837	S13509	K04037710	Ta443710	仏下末	火	v4#39	⿰火⿱覀⿰艮寸	〇	俗
F10838	S13510	K04037720	Ta443720	仏下末	火	v4#39	⿱棥火	⿱⿲木歹木灬	カキ
F10839	S13511	K04037730	Ta443730	仏下末	火	v4#39	焚	〇	房文反　タフル　ヤク（H_）　カハク　ヤイカリス（HLLV__）　和ホン（N_）
F10840	S13512	K04037810	Ta443810	仏下末	火	v4#39	燌	〇	或
F10841	S13513	K04037820	Ta443820	仏下末	火	v4#39	炃	〇	古　ヤク
F10842	S13514	K04037830	Ta443830	仏下末	火	v4#39	⿱炏火	〇	俗　ミカク　トク
F10843	S13515	K04037840	Ta443840	仏下末	火	v4#39	焱	〇	音艶　于廌反　トフヒ　火華也
F10844	S13516	K04038110	Ta444110	仏下末	火	v4#39	炷	〇	音主（H）　又去　俗訛云トウシミ（_LLVL）　トモス（LL_）　トモシヒ（LLL_）　呉趣
F10845	S13517	K04038131	Ta444131	仏下末	火	v4#39	𤇺	〇	トフヒ（LHV_）
F10846	S13518	K04038132	Ta444132	仏下末	火	v4#39	𤊹	〇	（無）
F10847	S13519	K04038141	Ta444141	仏下末	火	v4#39	㶿／⿰火⿳朩冖子／⿰火⿱十子	〇／〇／〇	三俗勃字　音悖　サカリ
F10848	S13522	K04038220	Ta444220	仏下末	火	v4#39	煖	〇	暖二正　奴短反　又喧音　アタヽカナリ　和ナン（_L）
F10849	S13523	K04038241	Ta444241	仏下末	火	v4#39	𤌢／𤏙	〇／〇	俗　ヤハラカナリ
F10850	S13525	K04038311	Ta444311	仏下末	火	v4#39	㷫／⿱⿰尼寸火	〇／〇	俗⿰⿱尼火又〈正〉　尉字　音尉
F10851	S13527	K04038320	Ta444320	仏下末	火	v4#39	煓	⿰火⿱内而	土端反　赤皃
F10852	S13528	K04038330	Ta444330	仏下末	火	v4#39	⿰火⿱⿰亻三而	〇	正
F10853	S13529	K04038340	Ta444340	仏下末	火	v4#39	𤍐	〇	キコリ　イヤシ　ワカス
F10854	S13530	K04038411	Ta444411	仏下末	火	v4#39	烢／⿰火⿸广亍	〇／〇	俗坼字
F10855	S13532	K04038420	Ta444420	仏下末	火	v4#39	𤇚	⿰火⿸𠂋丅	ヒハル
F10856	S13533	K04038431	Ta444431	仏下末	火	v4#39	⿰火𠮦／炤	⿰火𠮦／〇	上下正　之𥬇反　照字　イチシルシ（LL___）
F10857	S13535	K04038510	Ta444510	仏下末	火	v4#39	照	⿱⿰日𠮦灬	之曜反　テラス（LLL）　アラハス（LLLL）　ヒカリ　アキラカナリ　ツヤヽカナリ　テル（LH）
F10858	S13536	K04038531	Ta444531	仏下末	火	v4#39	照／曜	⿱⿰日𠮦灬／〇	トテリカヽヤク
F10859	S13538	K04038540	Ta444540	仏下末	火	v4#39	𤑼	■	正
F10860	S13539	K04038610	Ta444610	仏下末	火	v4#39	熀	〇	俗　ヒカリ
F10861	S13540	K04038620	Ta444620	仏下末	火	v4#39	䝁	〇	音勞　ホタルヒ
F10862	S13541	K04038630	Ta444630	仏下末	火	v4#39	犖	〇	力角反　斑　スクル
F10863	S13542	K04038640	Ta444640	仏下末	火	v4#39	勞	〇	郎到反　ツトム　イトナム　イコフ　モノウシ　ヤス　ヤマヒ　イタハル（LL__）　イタハシ（LL__）　ツカマツル　ツカル　タシナフ
F10864	S13543	K04038731	Ta444731	仏下末	火	v4#39	⿱⿰火火分	〇	俗
F10865	S13544	K04038732	Ta444732	仏下末	火	v4#39	⿱⿰火火力	〇	勞音
F10866	S13545	K04038740	Ta444740	仏下末	火	v4#39	⿰火傳	⿰火𫝊	俗篆字　丈□
F10867	S13546	K04038810	Ta444810	仏下末	火	v4#39	爑	〇	俗撨字
F10868	S13547	K04038821	Ta444821	仏下末	火	v4#39	爗／燁	〇／〇	筠輙反
F10869	S13549	K04038830	Ta444830	仏下末	火	v4#39	熠	〇	餘汁反　又習音　ヒカル　カヽヤク　サカリ　テル
F10870	S13550	K04038840	Ta444840	仏下末	火	v4#39	熅	煴	烏採反　又音氲
F10871	S13551	K04039111	Ta445111	仏下末	火	v4#39	烟／ー（熅）	〇／〇	无〔火〕氣也　上音*燕（L）　又因（L）　カマト　ケフリ（HHVH）　モユ　和エン（LH）
F10872	S13553	K04039130	Ta445130	仏下末	火	v4#39	煙	〇	二正
F10873	S13554	K04039140	Ta445140	仏下末	火	v4#39	𤐰	〇	胡郭反　⿰火隻〈俗〉　熱
F10874	S13555	K04039210	Ta445210	仏下末	火	v4#39	𤽈	〇	俗𤽈〔㚖〕字
F10875	S13556	K04039221	Ta445221	仏下末	火	v4#39	⿰火隻／㸌	⿰火⿱隹丈／〇	音霍
F10876	S13558	K04039230	Ta445230	仏下末	火	v4#39	烳	〇	音補　把火行
F10877	S13559	K04039240	Ta445240	仏下末	火	v4#39	煏	〇	方武反
F10878	S13560	K04039310	Ta445310	仏下末	火	v4#39	䎡	〇	之人反
F10879	S13561	K04039320	Ta445320	仏下末	火	v4#39	𦓒	〇	正　ユツ
F10880	S13562	K04039330	Ta445330	仏下末	火	v4#39	焴	〇	音育　カヽヤク
F10881	S13563	K04039340	Ta445340	仏下末	火	v4#39	煜	〇	正熾
F10882	S13564	K04039410	Ta445410	仏下末	火	v4#39	煜／〻（煜）	〇／〇	トテリアキラカニシテ
F10883	S13566	K04039420	Ta445420	仏下末	火	v4#39	熤	〇	俗
F10884	S13567	K04039431	Ta445431	仏下末	火	v4#39	爊／𤏶	〇／〇	烏高反　埋灰火
F10885	S13569	K04039441	Ta445441	仏下末	火	v4#39	燁／煜	〇／〇	（無）
F10886	S13571	K04039510	Ta445510	仏下末	火	v4#39	炙	𬉹	章適反　又章夜反　アフリ物（LLVL_）　アフル（LHVL）　ヤク（HL）　コカス　サシタツ（LL__）　呉尺　又シヤ（_H）
F10887	S13572	K04039540	Ta445540	仏下末	火	v4#39	炙	〇	正⿰月康（熫?）　籀
F10888	S13573	K04039610	Ta445610	仏下末	火	v4#39	⿱火凡	〇	俗
F10889	S13574	K04039620	Ta445620	仏下末	火	v4#39	灸	⿱夂火	音玖（H）　又音救（R）　ヤク　ヤイトフ（HLHH）
F10890	S13575	K04039630	Ta445630	仏下末	火	v4#39	⿰灸刂	〇	俗
F10891	S13576	K04039641	Ta445641	仏下末	火	v4#39	𤊛	⿰火⿱刃丑	通
F10892	S13577	K04039642	Ta445642	仏下末	火	v4#39	炒	〇	今　楚巧反　イル　楚何反
F10893	S13578	K04039711	Ta445711	仏下末	火	v4#39	𤈓	⿰火⿱口丑	同
F10894	S13579	K04039712	Ta445712	仏下末	火	v4#39	⿳丑丑灬	〇	通
F10895	S13580	K04039721	Ta445721	仏下末	火	v4#39	⿰火𠣧／㷅	〇／〇	焣𠣧⿰畐𠣧〔𩱈〕⿱⿲方𠣧方鬲〔𩱦〕〈六俗〉
F10896	S13582	K04039731	Ta445731	仏下末	火	v4#39	䊏／𤑡／㶤／⿰火⿱彐彐／⿱⿱彐彐火	〇／〇／〇／〇／〇	⿱⿱彐冖天⿱■心七俗
F10897	S13587	K04039810	Ta445810	仏下末	火	v4#39	煥	〇	呼亂反　テラス　トテル（LLL）
F10898	S13588	K04039820	Ta445820	仏下末	火	v4#39	煥	⿰火⿳𠂉罒犮	俗　アキラカニ　カヽヤク（_H__）　テラス（LHH）　和火ン
F10899	S13589	K04039830	Ta445830	仏下末	火	v4#39	爐	〇	盧音　鑢〈正〉　ツカル　ヤク
F10900	S13590	K04039841	Ta445841	仏下末	火	v4#39	薰／爐	〇／〇	ヒトリ（LLL）
F10901	S13592	K04040111	Ta446111	仏下末	火	v4#39	火／ー（爐）	〇／〇	ヒタキ（LLL）俗云
F10902	S13594	K04040120	Ta446120	仏下末	火	v4#39	熇	〇	火酷反　熱　又呼□又〔反〕　或槁字
F10903	S13595	K04040130	Ta446130	仏下末	火	v4#39	⿰火𠳮	⿰火⿱有冋	俗
