# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM:  Kanchi-in manuscript of the Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi-in copy 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_headword_chars.tsv
#
# Version: 1.2.1 (latest, Newly released after the specification change)
# Date published: 11 May 2025
# Last modified: 11 May 2025
#
#
# Copyright (c) 2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# hanzi_id	A sequential ID assigned to each headword (single or multi-character) in the order of its appearance in the Myōgishō. It consists of a 5-digit numeric ID starting with 'S'.
# entry_id	A heading item ID (from krm_main) to which this character's headword belongs, formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# constituent_char	The constituent character itself. Abbreviation marks (ー) and iteration marks (〻) are converted to the actual characters they represent. Collated characters are, in principle, Kangxi Dictionary forms; the handling of Unicode new character forms (common-use forms, popular variants) is specified separately. For detailed collation notes, refer to krm_notes."
# character_order	Indicates the numerical order of appearance of the character within its headword entry.
# kazama_location_id	An ID indicating the location of this character in the Kazama Edition: K + Volume (2 digits) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# tenri_location_id	An ID indicating the location of this character in the Tenri Edition: T + Volume (a/b/c) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# img_file_name	File name of the headword character image (including the .jpg extension). The main part of the file name consists of a 7-digit number for images from Volume 1 to Volume 9, and an 8-digit number for images from Volume 10. For 7-digit numbers, the first digit indicates the volume number; for 8-digit numbers, the first two digits indicate Volume 10. The last 6 digits are based on the order of appearance, assigned according to a unique internal rule. Detailed documentation for this naming convention is not available as the work was completed over two decades ago. Null if no image is available.
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
hanzi_id	entry_id	constituent_char	character_order	kazama_location_id	tenri_location_id	img_file_name
S12252	K0400153	莫	1	K04001531	Ta407531	4003331.jpg
S12253	K0400153	牟	2	K04001532	Ta407532	4003332.jpg
S12254	K0400154	牢	1	K04001541	Ta407541	4003341.jpg
S12255	K0400154	窂	2	K04001542	Ta407542	4003342.jpg
S12256	K0400162	犂	1	K04001620	Ta407620	4003420.jpg
S12257	K0400163	𤛿	1	K04001630	Ta407630	4003430.jpg
S12258	K0400164	𤛿	1	K04001640	Ta407640	4003440.jpg
S12259	K0400171	犁	1	K04001710	Ta407710	4003510.jpg
S12260	K0400172	⿱物牛	1	K04001720	Ta407720	4003520.jpg
S12261	K0400173	犂	1	K04001731	Ta407731	4003531.jpg
S12262	K0400173	牛	2	K04001732	Ta407732	4003532.jpg
S12263	K0400174	涅	1	K04001741	Ta407741	4003541.jpg
S12264	K0400174	犂	2	K04001742	Ta407742	4003542.jpg
S12265	K0400181	犀	1	K04001810	Ta407810	4003610.jpg
S12266	K04001821	⿸尸⿱攵牛	1	K04001821	Ta407821	4003621.jpg
S12267	K04001822	⿸尸⿱CDP-8C41于	1	K04001822	Ta407822	4003622.jpg
S12268	K0400183	瓠	1	K04001831	Ta407831	4003631.jpg
S12269	K0400183	犀	2	K04001832	Ta407832	4003632.jpg
S12270	K0400184	犧	1	K04001840	Ta407840	4003640.jpg
S12271	K0400211	牲	1	K04002110	Ta408110	4004110.jpg
S12272	K0400212	㹛	1	K04002120	Ta408120	4004120.jpg
S12273	K0400213	㸬	1	K04002130	Ta408130	4004130.jpg
S12274	K0400214	犙	1	K04002140	Ta408140	4004140.jpg
S12275	K0400221	⿰牜⿱厽尒	1	K04002210	Ta408210	4004210.jpg
S12276	K0400222	牭	1	K04002220	Ta408220	4004220.jpg
S12277	K0400223	㹑	1	K04002230	Ta408230	4004230.jpg
S12278	K0400224	牣	1	K04002240	Ta408240	4004240.jpg
S12279	K0400231	犧	1	K04002310	Ta408310	4004310.jpg
S12280	K0400232	⿱犠兮	1	K04002320	Ta408320	4004320.jpg
S12281	K0400233	牡	1	K04002330	Ta408330	4004330.jpg
S12282	K0400234	牝	1	K04002340	Ta408340	4004340.jpg
S12283	K0400241	𤘥	1	K04002410	Ta408410	4004410.jpg
S12284	K0400242	遊	1	K04002421	Ta408421	4004421.jpg
S12285	K0400242	牝	2	K04002422	Ta408422	4004422.jpg
S12286	K0400243	𤘾	1	K04002430	Ta408430	4004430.jpg
S12287	K0400244	𤙾	1	K04002440	Ta408440	4004440.jpg
S12288	K0400251	⿰牜冓	1	K04002510	Ta408510	4004510.jpg
S12289	K0400252	犩	1	K04002520	Ta408520	4004520.jpg
S12290	K0400254	犢	1	K04002540	Ta408540	4004540.jpg
S12291	K0400261	特	1	K04002610	Ta408610	4004610.jpg
S12292	K04002631	𤙫	1	K04002631	Ta408631	4004631.jpg
S12293	K04002632	犆	1	K04002632	Ta408632	4004632.jpg
S12294	K0400264	特	1	K04002641	Ta408641	4004641.jpg
S12295	K0400264	牛	2	K04002642	Ta408642	4004642.jpg
S12296	K0400271	犛	1	K04002710	Ta408710	4004710.jpg
S12297	K0400272	𤛆	1	K04002720	Ta408720	4004720.jpg
S12298	K0400273	𤚐	1	K04002731	Ta408731	4004731.jpg
S12299	K0400273	⿱⿰米攵⿸厂牛	2	K04002732	Ta408732	4004732.jpg
S12300	K0400273	⿱⿰赤攵⿸尸牛	3	K04002733	Ta408733	4004733.jpg
S12301	K0400274	犇	1	K04002740	Ta408740	4004740.jpg
S12302	K0400281	⿰牜包	1	K04002810	Ta408810	4004810.jpg
S12303	K0400282	⿰牜⿱宀⿱土口	1	K04002820	Ta408820	4004820.jpg
S12304	K0400283	犗	1	K04002830	Ta408830	4004830.jpg
S12305	K0400284	⿰牜𡧱	1	K04002840	Ta408840	4004840.jpg
S12306	K0400311	牸	1	K04003110	Ta409110	4005110.jpg
S12307	K0400312	⿰牜午	1	K04003120	Ta409120	4005120.jpg
S12308	K0400313	觕	1	K04003130	Ta409130	4005130.jpg
S12309	K0400314	㸰	1	K04003140	Ta409140	4005140.jpg
S12310	K0400321	㸯	1	K04003210	Ta409210	4005210.jpg
S12311	K0400322	𤛐	1	K04003220	Ta409220	4005220.jpg
S12312	K0400323	⿰牜⿱土衣	1	K04003230	Ta409230	4005230.jpg
S12313	K0400324	𤘡	1	K04003240	Ta409240	4005240.jpg
S12314	K0400331	㸹	1	K04003310	Ta409310	4005310.jpg
S12315	K0400332	𤘶	1	K04003320	Ta409320	4005320.jpg
S12316	K0400333	𤚩	1	K04003330	Ta409330	4005330.jpg
S12317	K0400334	⿰牜臧	1	K04003340	Ta409340	4005340.jpg
S12318	K0400341	䍧	1	K04003411	Ta409411	4005411.jpg
S12319	K0400341	⿰牜芉	2	K04003412	Ta409412	4005412.jpg
S12320	K0400342	牫	1	K04003420	Ta409420	4005420.jpg
S12321	K0400343	犍	1	K04003430	Ta409430	4005430.jpg
S12322	K0400344	𤚳	1	K04003440	Ta409440	4005440.jpg
S12323	K0400351	㸫	1	K04003510	Ta409510	4005510.jpg
S12324	K0400352	牴	1	K04003520	Ta409520	4005520.jpg
S12325	K0400353	𤙊	1	K04003531	Ta409531	4005531.jpg
S12326	K0400353	𤘳	2	K04003532	Ta409532	4005532.jpg
S12327	K0400353	⿰牜氏	3	K04003533	Ta409533	4005533.jpg
S12328	K0400354	牿	1	K04003540	Ta409540	4005540.jpg
S12329	K0400361	𩑩	1	K04003610	Ta409610	4005610.jpg
S12330	K0400362	𤚢	1	K04003620	Ta409620	4005620.jpg
S12331	K0400363	𤙨	1	K04003630	Ta409630	4005630.jpg
S12332	K0400364	犝	1	K04003640	Ta409640	4005640.jpg
S12333	K0400371	𤙳	1	K04003710	Ta409710	4005710.jpg
S12334	K0400372	犕	1	K04003720	Ta409720	4005720.jpg
S12335	K0400373	𤚝	1	K04003730	Ta409730	4005730.jpg
S12336	K0400374	𤘸	1	K04003740	Ta409740	4005740.jpg
S12337	K0400381	𤘴	1	K04003810	Ta409810	4005810.jpg
S12338	K0400382	犎	1	K04003820	Ta409820	4005820.jpg
S12339	K0400383	㸼	1	K04003830	Ta409830	4005830.jpg
S12340	K0400384	牧	1	K04003840	Ta409840	4005840.jpg
S12341	K0400412	𤘴	1	K04004120	Ta410120	4006120.jpg
S12342	K0400413	⿰牜又	1	K04004130	Ta410130	4006130.jpg
S12343	K0400414	𤘽	1	K04004140	Ta410140	4006140.jpg
S12344	K0400421	𤘘	1	K04004210	Ta410210	4006210.jpg
S12345	K0400422	牯	1	K04004220	Ta410220	4006220.jpg
S12346	K0400423	⿰牜𡶩	1	K04004230	Ta410230	4006230.jpg
S12347	K0400424	犅	1	K04004240	Ta410240	4006240.jpg
S12348	K0400431	㸬	1	K04004310	Ta410310	4006310.jpg
S12349	K0400432	牻	1	K04004320	Ta410320	4006320.jpg
S12350	K0400433	㹁	1	K04004330	Ta410330	4006330.jpg
S12351	K0400434	𤛶	1	K04004340	Ta410340	4006340.jpg
S12352	K0400441	𤙛	1	K04004410	Ta410410	4006410.jpg
S12353	K0400442	犖	1	K04004420	Ta410420	4006420.jpg
S12354	K0400443	𤙤	1	K04004430	Ta410430	4006430.jpg
S12355	K0400444	犥	1	K04004440	Ta410440	4006440.jpg
S12356	K0400451	犉	1	K04004510	Ta410510	4006510.jpg
S12357	K0400452	𤜃	1	K04004520	Ta410520	4006520.jpg
S12358	K0400453	𤚮	1	K04004530	Ta410530	4006530.jpg
S12359	K0400454	㹊	1	K04004540	Ta410540	4006540.jpg
S12360	K0400461	㹔	1	K04004610	Ta410610	4006610.jpg
S12361	K0400462	犫	1	K04004620	Ta410620	4006620.jpg
S12362	K04004631	犨	1	K04004631	Ta410631	4006631.jpg
S12363	K04004632	⿱⿲幺言幺牛	1	K04004632	Ta410632	4006632.jpg
S12364	K0400464	㹌	1	K04004641	Ta410641	4006641.jpg
S12365	K0400464	⿱牧⿸厂生	2	K04004642	Ta410642	4006642.jpg
S12366	K0400471	𤚓	1	K04004710	Ta410710	4006710.jpg
S12367	K0400472	牷	1	K04004720	Ta410720	4006720.jpg
S12368	K0400473	㸳	1	K04004730	Ta410730	4006730.jpg
S12369	K0400474	𤚄	1	K04004740	Ta410740	4006740.jpg
S12370	K0400481	犓	1	K04004810	Ta410810	4006810.jpg
S12371	K0400482	㹃	1	K04004820	Ta410820	4006820.jpg
S12372	K0400483	㹗	1	K04004830	Ta410830	4006830.jpg
S12373	K04005111	𤛒	1	K04005111	Ta411111	4007111.jpg
S12374	K04005112	⿰牜𦓆	1	K04005112	Ta411112	4007112.jpg
S12375	K0400512	躗	1	K04005120	Ta411120	4007120.jpg
S12376	K0400513	㹂	1	K04005130	Ta411130	4007130.jpg
S12377	K0400521	牼	1	K04005210	Ta411210	4007210.jpg
S12378	K0400522	⿰牜至	1	K04005220	Ta411220	4007220.jpg
S12379	K0400523	𤛎	1	K04005230	Ta411230	4007230.jpg
S12380	K0400524	㸲	1	K04005240	Ta411240	4007240.jpg
S12381	K0400531	犘	1	K04005310	Ta411310	4007310.jpg
S12382	K0400532	犦	1	K04005320	Ta411320	4007320.jpg
S12383	K0400533	𤜌	1	K04005330	Ta411330	4007330.jpg
S12384	K0400534	犤	1	K04005340	Ta411340	4007340.jpg
S12385	K0400541	犤	1	K04005410	Ta411410	4007410.jpg
S12386	K0400542	〓	1	K04005420	Ta411420	4007420.jpg
S12387	K0400543	犣	1	K04005430	Ta411430	4007430.jpg
S12388	K0400544	犑	1	K04005440	Ta411440	4007440.jpg
S12389	K0400551	牰	1	K04005510	Ta411510	4007510.jpg
S12390	K0400552	犚	1	K04005520	Ta411520	4007520.jpg
S12391	K0400553	犈	1	K04005530	Ta411530	4007530.jpg
S12392	K0400554	犌	1	K04005540	Ta411540	4007540.jpg
S12393	K0400561	⿰牜⿳十皿衣	1	K04005610	Ta411610	4007610.jpg
S12394	K0400562	𤜄	1	K04005620	Ta411620	4007620.jpg
S12395	K0400563	𤛑	1	K04005630	Ta411630	4007630.jpg
S12396	K0400564	㹎	1	K04005640	Ta411640	4007640.jpg
S12397	K0400571	𤜖	1	K04005710	Ta411710	4007710.jpg
S12398	K0400572	㸪	1	K04005720	Ta411720	4007720.jpg
S12399	K0400573	𤘟	1	K04005730	Ta411730	4007730.jpg
S12400	K0400574	𤙉	1	K04005740	Ta411740	4007740.jpg
S12401	K0400581	𤘼	1	K04005810	Ta411810	4007810.jpg
S12402	K0400582	𩙲	1	K04005820	Ta411820	4007820.jpg
S12403	K0400583	㹍	1	K04005830	Ta411830	4007830.jpg
S12404	K0400584	犃	1	K04005840	Ta411840	4007840.jpg
S12405	K0400611	𤙱	1	K04006110	Ta412110	4008110.jpg
S12406	K0400612	㹒	1	K04006120	Ta412120	4008120.jpg
S12407	K0400613	㹒	1	K04006130	Ta412130	4008130.jpg
S12408	K0400614	㸷	1	K04006140	Ta412140	4008140.jpg
S12409	K0400621	㸷	1	K04006210	Ta412210	4008210.jpg
S12410	K0400622	⿰牜⿱冖儿	1	K04006220	Ta412220	4008220.jpg
S12411	K0400623	⿰牜宂	1	K04006230	Ta412230	4008230.jpg
S12412	K0400624	㹏	1	K04006241	Ta412241	4008241.jpg
S12413	K0400624	⿰牜⿱艹里	2	K04006242	Ta412242	4008242.jpg
S12414	K0400631	𤙡	1	K04006310	Ta412310	4008310.jpg
S12415	K04006321	⿰牜⿳艹王牛	1	K04006321	Ta412321	4008321.jpg
S12416	K04006322	⿰馬⿳艹王牛	1	K04006322	Ta412322	4008322.jpg
S12417	K0400633	㹉	1	K04006330	Ta412330	4008330.jpg
S12418	K0400634	牥	1	K04006340	Ta412340	4008340.jpg
S12419	K0400641	𤙣	1	K04006411	Ta412411	4008411.jpg
S12420	K0400641	𤙖	2	K04006412	Ta412412	4008412.jpg
S12421	K0400642	𤛁	1	K04006420	Ta412420	4008420.jpg
S12422	K0400643	𤙇	1	K04006430	Ta412430	4008430.jpg
S12423	K0400644	⿰牜置	1	K04006440	Ta412440	4008440.jpg
S12424	K0400651	㹇	1	K04006511	Ta412511	4008511.jpg
S12425	K0400651	⿰牜章	2	K04006512	Ta412512	4008512.jpg
S12426	K0400652	犒	1	K04006520	Ta412520	4008520.jpg
S12427	K0400653	⿰牜盛	1	K04006530	Ta412530	4008530.jpg
S12428	K0400654	𤙰	1	K04006540	Ta412540	4008540.jpg
S12429	K0400661	𤛧	1	K04006610	Ta412610	4008610.jpg
S12430	K0400662	𤛷	1	K04006620	Ta412620	4008620.jpg
S12431	K0400663	物	1	K04006630	Ta412630	4008630.jpg
S12432	K0400671	𤚬	1	K04006710	Ta412710	4008710.jpg
S12433	K0400672	𤜂	1	K04006720	Ta412720	4008720.jpg
S12434	K0400673	⿰牜出	1	K04006730	Ta412730	4008730.jpg
S12435	K0400674	𤛾	1	K04006740	Ta412740	4008740.jpg
S12436	K0400681	片	1	K04006810	Ta412810	4008810.jpg
S12437	K04006831	⿸𠂆亍	1	K04006831	Ta412831	4008831.jpg
S12438	K04006832	片	1	K04006832	Ta412832	4008832.jpg
S12439	K0400684	𤖼	1	K04006840	Ta412840	4008840.jpg
S12440	K0400711	𤖴	1	K04007110	Ta413110	4009110.jpg
S12441	K0400712	𤖾	1	K04007121	Ta413121	4009121.jpg
S12442	K0400712	𤖽	2	K04007122	Ta413122	4009122.jpg
S12443	K0400713	𤗶	1	K04007130	Ta413130	4009130.jpg
S12444	K0400714	𤖻	1	K04007140	Ta413140	4009140.jpg
S12445	K0400721	𤗚	1	K04007210	Ta413210	4009210.jpg
S12446	K0400722	⿰片畗	1	K04007220	Ta413220	4009220.jpg
S12447	K0400723	版	1	K04007230	Ta413230	4009230.jpg
S12448	K0400724	牘	1	K04007240	Ta413240	4009240.jpg
S12449	K0400731	𤘄	1	K04007311	Ta413311	4009311.jpg
S12450	K0400731	牘	2	K04007312	Ta413312	4009312.jpg
S12451	K0400732	牑	1	K04007320	Ta413320	4009320.jpg
S12452	K0400733	牗	1	K04007330	Ta413330	4009330.jpg
S12453	K0400734	牖	1	K04007340	Ta413340	4009340.jpg
S12454	K0400741	⿰片⿸虍用	1	K04007410	Ta413410	4009410.jpg
S12455	K0400742	牏	1	K04007420	Ta413420	4009420.jpg
S12456	K0400751	牉	1	K04007510	Ta413510	4009510.jpg
S12457	K0400752	𤗈	1	K04007520	Ta413520	4009520.jpg
S12458	K0400753	牓	1	K04007530	Ta413530	4009530.jpg
S12459	K0400754	⿰片⿹弓方	1	K04007541	Ta413541	4009541.jpg
S12460	K0400754	𤗒	2	K04007542	Ta413542	4009542.jpg
S12461	K0400761	牌	1	K04007610	Ta413610	4009610.jpg
S12462	K0400762	𤗛	1	K04007621	Ta413621	4009621.jpg
S12463	K0400762	𤗛	2	K04007622	Ta413622	4009622.jpg
S12464	K0400763	㸡	1	K04007630	Ta413630	4009630.jpg
S12465	K0400764	𤗬	1	K04007640	Ta413640	4009640.jpg
S12466	K0400771	⿰片𡞔	1	K04007710	Ta413710	4009710.jpg
S12467	K0400772	𤗏	1	K04007720	Ta413720	4009720.jpg
S12468	K0400773	㸣	1	K04007730	Ta413730	4009730.jpg
S12469	K0400774	𤗯	1	K04007740	Ta413740	4009740.jpg
S12470	K0400781	𤗴	1	K04007810	Ta413810	4009810.jpg
S12471	K0400782	⿰片䝿	1	K04007820	Ta413820	4009820.jpg
S12472	K0400783	⿰片𢇛	1	K04007830	Ta413830	4009830.jpg
S12473	K0400784	𤗎	1	K04007840	Ta413840	4009840.jpg
S12474	K0400811	㸢	1	K04008110	Ta414110	4010110.jpg
S12475	K04008121	𤗌	1	K04008121	Ta414121	4010121.jpg
S12476	K04008122	㸢	1	K04008122	Ta414122	4010122.jpg
S12477	K0400813	𤖱	1	K04008130	Ta414130	4010130.jpg
S12478	K04008141	牕	1	K04008141	Ta414141	4010141.jpg
S12479	K04008142	𤗉	1	K04008142	Ta414142	4010142.jpg
S12480	K0400821	牋	1	K04008210	Ta414210	4010210.jpg
S12481	K0400822	𪚖	1	K04008220	Ta414220	4010220.jpg
S12482	K0400823	𤗞	1	K04008231	Ta414231	4010231.jpg
S12483	K0400823	𤗦	2	K04008232	Ta414232	4010232.jpg
S12484	K0400824	𤗾	1	K04008240	Ta414240	4010240.jpg
S12485	K0400831	牒	1	K04008310	Ta414310	4010310.jpg
S12486	K0400832	𤗊	1	K04008320	Ta414320	4010320.jpg
S12487	K0400833	𤖲	1	K04008330	Ta414330	4010330.jpg
S12488	K0400834	斥	1	K04008340	Ta414340	4010340.jpg
S12489	K0400842	將	1	K04008420	Ta414420	4010420.jpg
S12490	K0400852	戰	1	K04008521	Ta414521	4010521.jpg
S12491	K0400852	將	2	K04008522	Ta414522	4010522.jpg
S12492	K0400853	將	1	K04008531	Ta414531	4010531.jpg
S12493	K0400853	軍	2	K04008532	Ta414532	4010532.jpg
S12494	K04008541	将	1	K04008541	Ta414541	4010541.jpg
S12495	K04008542	將	1	K04008542	Ta414542	4010542.jpg
S12496	K0400861	將	1	K04008610	Ta414610	4010610.jpg
S12497	K0400862	将	1	K04008620	Ta414620	4010620.jpg
S12498	K0400863	將	1	K04008631	Ta414631	4010631.jpg
S12499	K0400863	来	2	K04008632	Ta414632	4010632.jpg
S12500	K0400864	𢪇	1	K04008640	Ta414640	4010640.jpg
S12501	K0400871	戕	1	K04008711	Ta414711	4010711.jpg
S12502	K0400871	牁	2	K04008712	Ta414712	4010712.jpg
S12503	K0400872	⿰爿蒙	1	K04008720	Ta414720	4010720.jpg
S12504	K0400873	牆	1	K04008730	Ta414730	4010730.jpg
S12505	K0400874	牀	1	K04008740	Ta414740	4010740.jpg
S12506	K0400881	⿰丬夫	1	K04008810	Ta414810	4010810.jpg
S12507	K0400882	収	1	K04008820	Ta414820	4010820.jpg
S12508	K0400883	壮	1	K04008830	Ta414830	4010830.jpg
S12509	K0400884	状	1	K04008840	Ta414840	4010840.jpg
S12510	K0400911	豸	1	K04009110	Ta415110	4011110.jpg
S12511	K0400912	⿱爪豕	1	K04009120	Ta415120	4011120.jpg
S12512	K0400913	貁	1	K04009130	Ta415130	4011130.jpg
S12513	K04009141	⿰豸冗	1	K04009141	Ta415141	4011141.jpg
S12514	K04009142	貁	1	K04009142	Ta415142	4011142.jpg
S12515	K0400921	貍	1	K04009210	Ta415210	4011210.jpg
S12516	K0400922	貍	1	K04009221	Ta415221	4011221.jpg
S12517	K0400922	首	2	K04009222	Ta415222	4011222.jpg
S12518	K0400923	貙	1	K04009230	Ta415230	4011230.jpg
S12519	K0400924	䫉	1	K04009240	Ta415240	4011240.jpg
S12520	K0400931	貛	1	K04009310	Ta415310	4011310.jpg
S12521	K0400932	𧴡	1	K04009320	Ta415320	4011320.jpg
S12522	K0400933	貓	1	K04009330	Ta415330	4011330.jpg
S12523	K0400934	貌	1	K04009341	Ta415341	4011341.jpg
S12524	K0400934	䫉	2	K04009342	Ta415342	4011342.jpg
S12525	K0400941	⿰豸皀	1	K04009410	Ta415410	4011410.jpg
S12526	K0400942	𧳖	1	K04009420	Ta415420	4011420.jpg
S12527	K0400943	䝜	1	K04009431	Ta415431	4011431.jpg
S12528	K0400943	貎	2	K04009432	Ta415432	4011432.jpg
S12529	K0400951	⿰豸児	1	K04009510	Ta415510	4011510.jpg
S12530	K0400952	貉	1	K04009520	Ta415520	4011520.jpg
S12531	K0400953	貘	1	K04009530	Ta415530	4011530.jpg
S12532	K0400954	貊	1	K04009540	Ta415540	4011540.jpg
S12533	K04009611	貈	1	K04009611	Ta415611	4011611.jpg
S12534	K04009612	⿰豸丹	1	K04009612	Ta415612	4011612.jpg
S12535	K0400962	⿰豸⿱〓能	1	K04009621	Ta415621	4011621.jpg
S12536	K0400962	𧴘	2	K04009622	Ta415622	4011622.jpg
S12537	K0400963	⿰豸瞿	1	K04009630	Ta415630	4011630.jpg
S12538	K0400964	𧳯	1	K04009640	Ta415640	4011640.jpg
S12539	K0400971	豹	1	K04009710	Ta415710	4011710.jpg
S12540	K0400973	水	1	K04009731	Ta415731	4011731.jpg
S12541	K0400973	豹	2	K04009732	Ta415732	4011732.jpg
S12542	K0400974	豺	1	K04009740	Ta415740	4011740.jpg
S12543	K0400981	⿰豸攵	1	K04009810	Ta415810	4011810.jpg
S12544	K0400982	𧳮	1	K04009820	Ta415820	4011820.jpg
S12545	K0400983	墾	1	K04009830	Ta415830	4011830.jpg
S12546	K0400984	𧴚	1	K04009840	Ta415840	4011840.jpg
S12547	K0401011	𧴍	1	K04010110	Ta416110	4012110.jpg
S12548	K0401012	貚	1	K04010120	Ta416120	4012120.jpg
S12549	K0401013	貔	1	K04010130	Ta416130	4012130.jpg
S12550	K0401014	豼	1	K04010140	Ta416140	4012140.jpg
S12551	K0401021	⿰比豸	1	K04010210	Ta416210	4012210.jpg
S12552	K0401022	貐	1	K04010220	Ta416220	4012220.jpg
S12553	K0401023	𧴄	1	K04010230	Ta416230	4012230.jpg
S12554	K0401024	豽	1	K04010240	Ta416240	4012240.jpg
S12555	K0401031	貀	1	K04010310	Ta416310	4012310.jpg
S12556	K0401032	貆	1	K04010320	Ta416320	4012320.jpg
S12557	K0401033	貒	1	K04010330	Ta416330	4012330.jpg
S12558	K0401034	𧳲	1	K04010340	Ta416340	4012340.jpg
S12559	K0401041	𧴓	1	K04010410	Ta416410	4012410.jpg
S12560	K04010421	貗	1	K04010421	Ta416421	4012421.jpg
S12561	K04010422	⿰豸扄	1	K04010422	Ta416422	4012422.jpg
S12562	K04010431	⿰豸⿳母口女	1	K04010431	Ta416431	4012431.jpg
S12563	K04010432	貗	1	K04010432	Ta416432	4012432.jpg
S12564	K04010432	⿰豸⿱串女	2	K04010433	Ta416433	4012433.jpg
S12565	K0401044	豻	1	K04010440	Ta416440	4012440.jpg
S12566	K0401051	𧳆	1	K04010510	Ta416510	4012510.jpg
S12567	K0401052	貅	1	K04010520	Ta416520	4012520.jpg
S12568	K0401053	𧳟	1	K04010530	Ta416530	4012530.jpg
S12569	K0401054	𧳟	1	K04010540	Ta416540	4012540.jpg
S12570	K0401061	𧳞	1	K04010610	Ta416610	4012610.jpg
S12571	K0401062	豿	1	K04010620	Ta416620	4012620.jpg
S12572	K0401063	豾	1	K04010630	Ta416630	4012630.jpg
S12573	K0401064	𧳅	1	K04010640	Ta416640	4012640.jpg
S12574	K0401071	䝢	1	K04010710	Ta416710	4012710.jpg
S12575	K0401072	䝛	1	K04010720	Ta416720	4012720.jpg
S12576	K0401073	⿰豸斯	1	K04010730	Ta416730	4012730.jpg
S12577	K0401074	⿰豸至	1	K04010740	Ta416740	4012740.jpg
S12578	K0401081	⿰豸苟	1	K04010810	Ta416810	4012810.jpg
S12579	K0401082	⿰豸童	1	K04010820	Ta416820	4012820.jpg
S12580	K0401083	⿰豸分	1	K04010830	Ta416830	4012830.jpg
S12581	K0401084	貂	1	K04010840	Ta416840	4012840.jpg
S12582	K0401111	黄	1	K04011111	Ta417111	4013111.jpg
S12583	K0401111	貂	2	K04011112	Ta417112	4013112.jpg
S12584	K0401112	黒	1	K04011121	Ta417121	4013121.jpg
S12585	K0401112	貂	2	K04011122	Ta417122	4013122.jpg
S12586	K0401113	𧳖	1	K04011130	Ta417130	4013130.jpg
S12587	K0401114	貖	1	K04011140	Ta417140	4013140.jpg
S12588	K0401121	貏	1	K04011210	Ta417210	4013210.jpg
S12589	K0401131	豕	1	K04011310	Ta417310	4013310.jpg
S12590	K0401132	⿱豤土	1	K04011320	Ta417320	4013320.jpg
S12591	K0401133	豬	1	K04011330	Ta417330	4013330.jpg
S12592	K0401134	豯	1	K04011340	Ta417340	4013340.jpg
S12593	K0401141	𧱷	1	K04011411	Ta417411	4013411.jpg
S12594	K0401141	豵	2	K04011412	Ta417412	4013412.jpg
S12595	K0401142	豝	1	K04011420	Ta417420	4013420.jpg
S12596	K0401143	豣	1	K04011430	Ta417430	4013430.jpg
S12597	K0401144	豣	1	K04011440	Ta417440	4013440.jpg
S12598	K0401151	𧱚	1	K04011510	Ta417510	4013510.jpg
S12599	K0401152	豭	1	K04011520	Ta417520	4013520.jpg
S12600	K0401153	豶	1	K04011530	Ta417530	4013530.jpg
S12601	K0401154	䝐	1	K04011540	Ta417540	4013540.jpg
S12602	K0401161	𧱫	1	K04011611	Ta417611	4013611.jpg
S12603	K0401161	⿱隋豕	2	K04011612	Ta417612	4013612.jpg
S12604	K0401162	⿰⿱一勿殳	1	K04011620	Ta417620	4013620.jpg
S12605	K0401163	⿰⿱一勿⿱凹夂	1	K04011631	Ta417631	4013631.jpg
S12606	K0401163	⿰⿱一勿⿱凹又	2	K04011632	Ta417632	4013632.jpg
S12607	K0401164	豤	1	K04011640	Ta417640	4013640.jpg
S12608	K0401171	𧱗	1	K04011710	Ta417710	4013710.jpg
S12609	K0401172	豷	1	K04011720	Ta417720	4013720.jpg
S12610	K0401173	豧	1	K04011730	Ta417730	4013730.jpg
S12611	K0401174	豢	1	K04011740	Ta417740	4013740.jpg
S12612	K0401181	豢	1	K04011811	Ta417811	4013811.jpg
S12613	K0401181	豕	2	K04011812	Ta417812	4013812.jpg
S12614	K0401182	豠	1	K04011820	Ta417820	4013820.jpg
S12615	K0401183	豲	1	K04011830	Ta417830	4013830.jpg
S12616	K0401184	䝋	1	K04011840	Ta417840	4013840.jpg
S12617	K0401211	豖	1	K04012110	Ta418110	4014110.jpg
