# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Kanchi’inbon Ruiju Myogisho database
#
# Ruiju myogishō 類聚名義抄, Kanchi’in copy 観智院本, reorganized edition 改編本. 
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_wakun.tsv
# Version: 1.2.2
# Date: 11 June 2024
# Last update : 12 May 2025
#
# This file is a new version of KRM_wakun.tsv with updated specifications.
# The version number of KRM.tsv was 1.1.97, and it was last updated on March 17, 2025.
# This new version has been renamed to krm_wakun.tsv and will start with version 1.2.0.
#
# Copyright (c) 2024-2025 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Research group of Linguistics, Hokkaido University Faculty of Humanities and Human Siences
# North 10, West 7, Kita-ku Sapporo, Hokkaido, 060-0810 Japan
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License: 
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability): 
# Open access
#
# KRM Format information:
# wakun_id	Wakun ID, extracted from kr_definition_sequence_id, containing only entries where the type of order is Japanese reading (wakun). Variant forms are appended with 'b', 'c', 'd'.
# definition_seq_id	5-digit numeric ID starting with 'F', sequentially assigned to heading entries. Definition components under each heading are ordered based on their appearance, and order indicators like _01, _02, etc., are appended accordingly. The heading itself is appended with _00.
# kazama_location	An ID indicating K + Volume (2 digits) + Kazama Edition Page (3 digits) + Line (1 digit) + Segment (1 digit) + 字順 (1 digit). Details of the rules for assigning 字順 are defined separately.
# hanzi_entry	Collated Hanzi characters, standardized to the Kangxi dictionary form, including Unicode-representable variant forms.
# wakun_elements	Extracted Japanese reading (wakun) components from the full definition, one component per entry.
# wakun_form	Form of the Japanese reading (wakun). Inflected words are in dictionary form, excluding particles. The particles 'no' and 'to' from 文選 readings are omitted.
# wakun_standard_hanzi	Standard wakun notation using standard kanji.
# wakun_variant_in_hanzi	Variant form of wakun notation using standard Hanzi characters.
# variant_hanzi_for_wakun	Wakun notation using variant Hanzi characters (itai-ji).
# japan_knowledge_id	The alphanumeric part of the JapanKnowledge URL for the corresponding entry in the Nihon Kokugo Daijiten 2nd Ed., starting from "20020" to the end, is recorded here if the wakun exists as a headword. If the wakun does not exist as a headword in the JapanKnowledge edition, null is entered.
#
#
# Abbreviations:
# 正宗索引: 正宗敦夫編, 類聚名義抄 仮名索引, 日本古典全集刊行会, 1939-1940
# 岡田研究: 岡田希雄, 類聚名義抄の研究, 一条書房, 1944
# 望月和訓集成: 望月郁子編, 類聚名義抄: 四種声点付和訓集成, 笠間書院, 1974
# 中村文選: 中村宗彦, 九条本文選古訓集, 風間書房, 1983
# 草川和訓集成: 草川昇編, 五本対照類聚名義抄和訓集成, 汲古書院, 2000
# 西端誤写考察: 西端幸雄, 類聚名義抄における誤写の考察, 訓点語と訓点資料45, 1971
# 西端誤写諸例: 西端幸雄, 類聚名義抄における誤写の諸例, 訓点語と訓点資料52，1973
# 略注: 佐藤喜代治，色葉字類抄略注，明治書院，1995
# 群書治要: 小林芳規・原卓志・山本秀人・山本真吾・佐々木勇編, 宮内庁書陵部蔵本群書治要経部語彙索引, 汲古書院, 1996
# 毛詩鄭箋: 毛詩鄭箋（一）（二）（三）, 古典研究会叢書漢籍之部１～３, 原本所蔵静嘉堂文庫, 汲古書院, 1992
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publishment of the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500 and 25K00466.
#
#
wakun_id	definition_seq_id	kazama_location	hanzi_entry	wakun_elements	wakun_form	wakun_standard_hanzi	wakun_variant_in_hanzi	variant_hanzi_for_wakun	japan_knowledge_id
F02911_05	F02911_05	K02027130	吟	カナシフ	かなしぶ	カナシブ（吟）			200200e0772bukck0puS
F02911_06	F02911_06	K02027130	吟	シナケル	しなける	シナケル（吟）			200201eec254w4F1zmoO
F02911_07	F02911_07	K02027130	吟	サマヨフ（HH__）	さまよふ	サマヨフ（吟）			200201c4067fvMF9875O
F02911_08	F02911_08	K02027130	吟	アサネラフ（HHV___）	あざわらふ	アザワラフ（吟）			20020011fc528k1jt1J6
F02911_09	F02911_09	K02027130	吟	シノフ	しのふ	シノフ（吟）			200201f0c836TV0T1q5O
F02913_03	F02913_03	K02027230	噏	スフ	すふ	スフ（噏）			200202431db04bcY3aj6
F02913_04	F02913_04	K02027230	噏	ノム	のむ	ノム（噏）			2002034d3ca46nxPQxxZ
F02913_05	F02913_05	K02027230	噏	フヽム	ふふむ	フフム（噏）			200203b5858fWK4aqewN
F02913_06	F02913_06	K02027230	噏	セヽカム（__HL）	せせかむ	セセカム（噏）			20020261709fy2tX1IS2
F02915_02	F02915_02	K02027320	唅	クラフ（HH_）	くらぶ	クラブ（唅）			2002014816cdS9tqrqQp
F02918_02	F02918_02	K02027410	喩	タトヒ-フ	たとひ	タトヒ（喩）	タトフ（喩）		200202a3aa80Mjn4rt3z
F02918_02b	F02918_02	K02027410	喩	タトヒ-フ	たとふ	タトフ（喩）	タトヒ（喩）		200202a3c053U6T1l3KU
F02918_03	F02918_03	K02027410	喩	サトル-ス（HH_-L）	さとる	サトル（喩）	サトス（喩）		200201c1ec8f8QrKR7OQ
F02918_03b	F02918_03	K02027410	喩	サトル-ス（HH_-L）	さとす	サトス（喩）	サトル（喩）		200201c1abadkgqCxS2b
F02918_04	F02918_04	K02027410	喩	ヲシフ	をしふ	ヲシフ（喩）			2002009b5030OqFGrF8Z
F02918_05	F02918_05	K02027410	喩	シカモ	しかも	シカモ（喩）			200201d847d03nqmp86l
F02918_06	F02918_06	K02027410	喩	トフラフ	とぶらふ	トブラフ（喩）			2002030e9ddei6tv7F4B
F02918_07	F02918_07	K02027410	喩	コシラフ	こしらふ	コシラフ（喩）			20020191bb63679J79pk
F02918_08	F02918_08	K02027410	喩	イコフ	いこふ	イコフ（喩）			
F02918_09	F02918_09	K02027410	喩	シメス	しめす	シメス（喩）			200201f6f467n8Mofdbp
F02921_01	F02921_01	K02027531	嘍／囉	*サクヽヽシ	さくさくし	サクサクシ（嘍囉）			null
F02921_02	F02921_02	K02027531	嘍／囉	*スカナシ	すかなし	スカナシ（嘍囉）			200202450614oRuxd4Se
F02921_03	F02921_03	K02027531	嘍／囉	*ヲサシ	をさなし	ヲサナシ（嘍囉）			2002009a85df64wP48MW
F02921_04	F02921_04	K02027531	嘍／囉	オロカナシ	おろかなし	オロカナシ（嘍囉）			200200b037d7yj5HBdiB
F02925_02	F02925_02	K02027640	𡂡	スフ	すふ	スフ（𡂡）			200202431db04bcY3aj6
F02925_03	F02925_03	K02027640	𡂡	アチハフ	あぢはふ	アヂハフ（𡂡）			200200147f407mtW6g42
F02926_02	F02926_02	K02027720	唳	ナク（HL）	なく	ナク（唳）			2002031fccec23r2TaNd
F02928_08	F02928_08	K02027741	𠲿／嗽	スフ（HL）	すふ	スフ（嗽）		スフ（𠲿）	200202431db04bcY3aj6
F02928_09	F02928_09	K02027741	𠲿／嗽	ノム（LH）	のむ	ノム（嗽）		ノム（𠲿）	2002034d3ca46nxPQxxZ
F02928_10	F02928_10	K02027741	𠲿／嗽	シハフキ-ク（LHHVL-L）	しはぶき	シハブキ（嗽）	シハブク（嗽）	シハブキ（𠲿）	20020231484c6dwhH9Mh
F02928_10b	F02928_10	K02027741	𠲿／嗽	シハフキ-ク（LHHVL-L）	しはぶく	シハブク（嗽）	シハブキ（嗽）	シハブク（𠲿）	200202314aa8e86k0242
F02928_11	F02928_11	K02027741	𠲿／嗽	クチスヽク（____LV）	くちすすぐ	クチススグ（嗽）		クチススグ（𠲿）	2002013f8f33xjpM6CR2
F02928_13	F02928_13	K02027741	𠲿／嗽	此間□〔云〕ウカヒス（_HV_H）	うがひす	ウガヒス（嗽）		ウガヒス（𠲿）	2002005df4a6t52hTgEy
F02929_01	F02929_01	K02027831	嗽／獲	トハオトシテ（_L____）	はおとして	ハオトシテ（嗽獲）			200203554b539g1bA1wM
F02933_02	F02933_02	K02028131	𡂖／𡃤	クチスヽク	くちすすぐ	クチススグ（𡂖）		クチススグ（𡃤）	2002013f8f33xjpM6CR2
F02933_03	F02933_03	K02028131	𡂖／𡃤	ウカヒス	うがひ	ウガヒ（𡂖）		ウガヒ（𡃤）	2002005df4a6t52hTgEy
F02937_02	F02937_02	K02028310	苦	クルシフ	くるしぶ	クルシブ（苦）			2002014a02bbM64916kB
F02939_05	F02939_05	K02028330	噴	ハク	はく	ハク（噴）			2002035758e0LxEK610i
F02939_06	F02939_06	K02028330	噴	フヽク（LLH）	ふふく	フフク（噴）			200203b576d0f93sB24U
F02939_07	F02939_07	K02028330	噴	フキクタス	ふきくたす	フキクタス（噴）			200203a496359FeCuIh6
F02939_08	F02939_08	K02028330	噴	フク（LH）	ふく	フク（噴）			200203a58e88T1yRHx5U
F02942_04	F02942_04	K02028440	嚘	ムセフ（HHLV）	むせぶ	ムセブ（嚘）			20020414c8a6bM0H2QwV
F02947_02	F02947_02	K02028620	咾	ソムク	そむく	ソムク（咾）			2002028545df87wr7y3n
F02948_02	F02948_02	K02028630	嗜	タシフ（LLH）	たしぶ	タシブ（嗜）			2002029d014352HO6e3c
F02948_03	F02948_03	K02028630	嗜	タシナム（LLHL）	たしなむ	タシナム（嗜）			2002029cf86a1omgn2P6
F02948_04	F02948_04	K02028630	嗜	フクム	ふくむ	フクム（嗜）			200203a7c7bbix4Is6LQ
F02948_05	F02948_05	K02028630	嗜	クヽム	くくむ	ククム（嗜）			20020138205d8tv8y8PU
F02948_06	F02948_06	K02028630	嗜	フヽム	ふふむ	フフム（嗜）			200203b5858fWK4aqewN
F02948_07	F02948_07	K02028630	嗜	アチハフ	あぢはふ	アヂハフ（嗜）			200200147f407mtW6g42
F02948_08	F02948_08	K02028630	嗜	フケル	ふける	フケル（嗜）			200203a8e8c13ptHp3YA
F02948_09	F02948_09	K02028630	嗜	オモネル	おもねる	オモネル（嗜）			200200ac8f2beukh4d92
F02948_10	F02948_10	K02028630	嗜	ムサホル（HHV__）	むざほる	ムザホル（嗜）			200204124d63pSM2TjrW
F02948_11	F02948_11	K02028630	嗜	コノム	このむ	コノム（嗜）			2002019ced708AFaCmK0
F02948_12	F02948_12	K02028630	嗜	マナフ	まなぶ	マナブ（嗜）			200203f4d256pb96iV50
F02950_03	F02950_03	K02028720	嗟	ナケク（_LVH）	なげく	ナゲク（嗟）			20020320523a2BcR243z
F02950_04	F02950_04	K02028720	嗟	ホシマヽ	ほしまま	ホシママ（嗟）			200203dbde54AkzmA7ti
F02950_05	F02950_05	K02028720	嗟	アヤシ	あやし	アヤシ（嗟）			200200238343y0moyKMd
F02950_06	F02950_06	K02028720	嗟	エラフ（LH_）	えらぶ	エラブ（嗟）			20020080fd39OI2V0a8u
F02950_07	F02950_07	K02028720	嗟	ア	あ	ア（嗟）			2002000009707LWs1rM4
F02951_01	F02951_01	K02028741	嗟／乎	ア	あ	ア（嗟乎）			2002000009707LWs1rM4
F02954_03	F02954_03	K02028830	嚇	カヽナク（HHH_）	かかなく	カカナク（嚇）			200200c19e57IwEm88yX
F02954_04	F02954_04	K02028830	嚇	ナク（HH）	なく	ナク（嚇）			2002031fccec23r2TaNd
F02954_05	F02954_05	K02028830	嚇	サヘツル	さへづる	サヘヅル（嚇）			200201b40150U261x290
F02954_06	F02954_06	K02028830	嚇	イサフ（LLH）	いさふ	イサフ（嚇）			2002003710adSmUm0f2M
F02954_07	F02954_07	K02028830	嚇	ヒラク	ひらく	ヒラク（嚇）			20020399c6a977T5Stv2
F02954_08	F02954_08	K02028830	嚇	イカル	いかる	イカル（嚇）			200200324792M186e57i
F02954_09	F02954_09	K02028830	嚇	*ヒマ	ひま	ヒマ（嚇）			20020392053f3Iro3SN6
F02954_10	F02954_10	K02028830	嚇	シツカナリ	しづか	シヅカ（嚇）			
F02954_11	F02954_11	K02028830	嚇	ワラフ（HH_）	わらふ	ワラフ（嚇）			200204836e205fPB0imG
F02958_02	F02958_02	K02029210	嘆	ナケク（_LV_）	なげく	ナゲク（嘆）			20020320523a2BcR243z
F02958_03	F02958_03	K02029210	嘆	ホム（LH）	ほむ	ホム（嘆）			200203e26396W0jNTim8
F02959_01	F02959_01	K02029220	⿰⿱艹吴口	ナケク（_LV_）	なげく	ナゲク（⿰⿱艹吴口）			
F02961_03	F02961_03	K02029310	㖶	ムセフ	むせぶ	ムセフ（㖶）			20020414c8a6bM0H2QwV
F02962_02	F02962_02	K02029320	咽	ノムト（LLHV）	のむど	ノムド（咽）			2002034f289279E5Y5b0
F02962_04	F02962_04	K02029320	咽	ムセフ-ム（HHLV-_）	むせぶ	ムセブ（咽）	ムセブ（咽）		20020414c8a6bM0H2QwV
F02962_04b	F02962_04	K02029320	咽	ムセフ-ム（HHLV-_）	むせむ	ムセム（咽）	ムセム（咽）		null
F02962_05	F02962_05	K02029320	咽	サクリ	さくり	サクリ（咽）			200201b992f7MBbM3I8b
F02962_06	F02962_06	K02029320	咽	ムス（LH）	むす	ムス（咽）			20020414cb99sp14r51G
F02963_01	F02963_01	K02029341	嚥	ムス	むす	ムス（嚥）			20020414cb99sp14r51G
F02964_01	F02964_01	K02029342	𠽥	ノム（LH）	のむ	ノム（𠽥）			2002034d3ca46nxPQxxZ
F02966_01	F02966_01	K02029421	哽／ー（咽）	ムス	むす	ムス（哽咽）			20020414cb99sp14r51G
F02968_02	F02968_02	K02029440	哂	ワラフ（HHL）	わらふ	ワラフ（哂）			200204836e205fPB0imG
F02968_03	F02968_03	K02029440	哂	アサケル（_HV__）	あざける	アザケル（哂）			2002001065ebU4q3hee1
F02968_04	F02968_04	K02029440	哂	アサワラフ	あざわらふ	アザワラフ（哂）			20020011fc528k1jt1J6
F02969_02	F02969_02	K02029510	喕	ワツカニ	わづか	ワヅカ（喕）			20020480d7bb7Je08fgj
F02969_03	F02969_03	K02029510	喕	アサワラフ	あざわらふ	アザワラフ（喕）			20020011fc528k1jt1J6
F02969_04	F02969_04	K02029510	喕	ハカリキヤ	はかりきや	ハカリキヤ（喕）			
F02969_05	F02969_05	K02029510	喕	アサケル	あざける	アザケル（喕）			2002001065ebU4q3hee1
F02973_03	F02973_03	K02029620	喓	ナク（HL）	なく	ナク（喓）			2002031fccec23r2TaNd
F02977_02	F02977_02	K02029720	呬	ワラフ	わらふ	ワラフ（呬）			200204836e205fPB0imG
F02977_03	F02977_03	K02029720	呬	ヤム	やむ	ヤム（呬）			2002043e7527z8UYW336
F02977_04	F02977_04	K02029720	呬	イコフ（LLH）	いこふ	イコフ（呬）			2002003649e6YYJO0cZ9
F02979_02	F02979_02	K02029740	叱	イサム-フ（LL_-H）	いさむ	イサム（叱）	イサフ（叱）		200200372e2b42AkSkI5
F02979_02b	F02979_02	K02029740	叱	イサム-フ（LL_-H）	いさふ	イサフ（叱）	イサム（叱）		2002003710adSmUm0f2M
F02979_03	F02979_03	K02029740	叱	クヒハケム	くひはげむ	クヒハゲム（叱）			200201356da8MH48O1i5
F02979_04	F02979_04	K02029740	叱	*サケフ	さけぶ	サケブ（叱）			200201ba7284b8665S3x
F02979_05	F02979_05	K02029740	叱	サイナム（LL__）	さいなむ	サイナム（叱）			
F02980_02	F02980_02	K02029820	叶	カナフ（LLH）	かなふ	カナフ（叶）			200200e001ca8Y025frg
F02980_03	F02980_03	K02029820	叶	ヤハラク（HH__）	やはらぐ	ヤハラグ（叶）			20020440290cyq0Lt2Jf
F02981_02	F02981_02	K02029830	哇	*ウタフ	うたふ	ウタフ（哇）			200200659929M7R29NmF
F02987_01	F02987_01	K02030211	呴／吽／𤘘	◉呴吽𤘘「クチサキラ（HHHVHL）」	くちざきら	クチザキラ（呴）		クチザキラ（吽）;クチザキラ（𤘘）	2002013f753f8xKO94BL
F02988_03	F02988_03	K02030221	吼／㖃	イヒキ	いびき	イビキ（吼）		イビキ（㖃）	2002004ed6afhDDANz66
F02988_04	F02988_04	K02030221	吼／㖃	ヨハフ	よばふ	ヨバフ（吼）		ヨバフ（㖃）	20020458044aA68BoVwh
F02988_05	F02988_05	K02030221	吼／㖃	ホユ（LH）	ほゆ	ホユ（吼）		ホユ（㖃）	200203d74a4fj5yBzgY7
F02988_06	F02988_06	K02030221	吼／㖃	ナク（HL）	なく	ナク（吼）		ナク（㖃）	2002031fccec23r2TaNd
F02991_02	F02991_02	K02030310	吘	ヨフ	よぶ	ヨブ（吘）			200204589729j1dLBh7g
F02993_02	F02993_02	K02030330	咰	ノム（LH）	のむ	ノム（咰）			2002034d3ca46nxPQxxZ
F02994_04	F02994_04	K02030340	喣	イキツク（LHHVL）	いきづく	イキヅク（喣）			2002003366d33755488b
F02994_05	F02994_05	K02030340	喣	アツシ（_HV_）	あづし	アヅシ（喣）			20020018f40221mIi8lc
F02994_06	F02994_06	K02030340	喣	アキトフ（HHVHL）	あきどふ	アキドフ（喣）			2002000b3f9eh9Y07327
F02995_03	F02995_03	K02030420	呵	イサフ（LLH）	いさふ	イサフ（呵）			2002003710adSmUm0f2M
F02995_04	F02995_04	K02030420	呵	アヤマル（HL__）	あやまる	アヤマル（呵）			20020023deb08J5ETe2L
F02995_05	F02995_05	K02030420	呵	サイナム	さいなむ	サイナム（呵）			200201b1d3e9IZY6fTz5
F02995_06	F02995_06	K02030420	呵	イカル（HH_）	いかる	イカル（呵）			200200324792M186e57i
F02995_07	F02995_07	K02030420	呵	*クチノサキラ	くちのさきら	クチノサキラ（呵）			2002013eacb3S17zyPn5
F02995_08	F02995_08	K02030420	呵	*フク	ふく	フク（呵）			200203a58e88T1yRHx5U
F02995_09	F02995_09	K02030420	呵	アヤカル（LLHL）	あやかる	アヤカル（呵）			2002002371915wb7tx7y
F02995_10	F02995_10	K02030420	呵	ムサホル	むさぼる	ムサボル（呵）			200204124d63pSM2TjrW
F02999_03	F02999_03	K02030541	喧／嘩	カマヒスシ（__LV__）	かまびすし	カマビスシ（喧嘩）			200200e6b8019g0EuXbq
F02999_05	F02999_05	K02030541	喧／嘩	カマヒスシ	かまびすし	カマビスシ（喧嘩）			200200e6b8019g0EuXbq
F03000_01	F03000_01	K02030621	啼／嗁	ナク（HL）	なく	ナク（啼）		ナク（嗁）	2002031fccec23r2TaNd
F03000_02	F03000_02	K02030621	啼／嗁	サケフ	さけぶ	サケブ（啼）		サケブ（嗁）	200201ba7284b8665S3x
F03000_03	F03000_03	K02030621	啼／嗁	*ホユ	ほゆ	ホユ（啼）		ホユ（嗁）	200203d74a4fj5yBzgY7
F03000_05	F03000_05	K02030621	啼／嗁	*ナル	なる	ナル（啼）		ナル（嗁）	2002032a5a68a89y39FU
F03008_02	F03008_02	K02030830	㗿	*ワラフ	わらふ	ワラフ（㗿）			200204836e205fPB0imG
F03009_01	F03009_01	K02030840	⿰口聞	アサツル	あやつる	アヤツル（⿰口聞）	←アサツル（⿰口聞）		20020023a6101iZNI9O2
F03014_02	F03014_02	K02031210	哭	ナク（HL）	なく	ナク（哭）			2002031fccec23r2TaNd
F03019_02	F03019_02	K02031310	𠼙	コヽタシ	ここたし	ココタシ（𠼙）			null
F03020_03	F03020_03	K02031320	咲	ワラフ	わらふ	ワラフ（咲）			200204836e205fPB0imG
F03020_04	F03020_04	K02031320	咲	ヱム（H_）	ゑむ	ヱム（咲）			2002008077ebj65aW04Z
F03020_05	F03020_05	K02031320	咲	ヱ（L）	ゑ	ヱ（咲）			20020076bd02ZJFGFsZH
F03020_06	F03020_06	K02031320	咲	ヱワラフ（LHH_）	ゑわらふ	ヱワラフ（咲）			
F03021_02	F03021_02	K02031341	𠸍／叨／⿰口⿱竹友／⿰口⿱丷叐	ワラウ（HH_）	わらふ	ワラフ（叨）		ワラフ（𠸍）	200204836e205fPB0imG
F03021_03	F03021_03	K02031341	𠸍／叨／⿰口⿱竹友／⿰口⿱丷叐	ヱム	ゑむ	ヱム（𠸍）		ヱム（叨）	2002008077ebj65aW04Z
F03023_01	F03023_01	K02031431	𣫍／笑	同	ほほゑむ	ホホヱム（𣫍笑）			200203e218adtN7KrNXt
F03024_01	F03024_01	K02031441	可／咲	ヲカシ	をかし	ヲカシ（可咲）			200200948682F31E9ESw
F03024_02	F03024_02	K02031441	可／咲	アナヲカル	あなをかし	アナヲカシ（可咲）			null
F03029_02	F03029_02	K02031610	吠	ホユ（LH）	ほゆ	ホユ（吠）			200203d74a4fj5yBzgY7
F03029_03	F03029_03	K02031610	吠	ナク	なく	ナク（吠）			2002031fccec23r2TaNd
F03030_02	F03030_02	K02031620	唵	アマネシ（LL__、マ-ハ）	あまねし	アマネシ（唵）	アバネシ（唵）		2002002082b2rEcmSY5q
F03030_02b	F03030_02	K02031620	唵	アマネシ（LL__、マ-ハ）	あばねし	アバネシ（唵）	アマネシ（唵）		2002001ce11a4BW12JjS
F03030_03	F03030_03	K02031620	唵	フサク	ふさぐ	フサグ（唵）			200203a99e6dQ5X0HF24
F03034_02	F03034_02	K02031720	吻	クチサキラ（LH___）	くちさきら	クチサキラ（吻）			2002013f753f8xKO94BL
F03034_03	F03034_03	K02031720	吻	クチワキ（__HH）	くちわき	クチワキ（吻）			2002014078c7QPCjos5q
F03035_03	F03035_03	K02031731	呅／呡	クチハシ	くちばし	クチバシ（呡）		クチバシ（呅）;クチバシ（吻）	2002013ff2e2709CP918
F03035_04	F03035_04	K02031731	呅／呡	クチヒル	くちびる	クチビル（呡）		クチビル（呅）;クチビル（吻）	2002014013537mZ26jIF
F03035_05	F03035_05	K02031731	呅／呡	サキラ	さきら	サキラ（呡）		サキラ（呅）;サキラ（吻）	200201b7b952zY2wo10z
F03035_06	F03035_06	K02031731	呅／呡	ツイハム	ついばむ	ツイバム（呡）		ツイバム（呅）;ツイバム（吻）	200202cc5fdcFXQSfkR8
F03035_07	F03035_07	K02031731	呅／呡	カクル	かくる	カクル（呡）		カクル（呅）;カクル（吻）	200200c96d52fNa8PBvw
F03036_02	F03036_02	K02031810	唿	ウレウ	うれふ	ウレフ（唿）			20020073abed41NraBy9
F03039_03	F03039_03	K02032110	呻	アクフ（HH_）	あくぶ	アクブ（呻）			2002000d6c6e0RtNl7G8
F03039_04	F03039_04	K02032110	呻	ヨフ	よぶ	ヨブ（呻）			200204589729j1dLBh7g
F03039_05	F03039_05	K02032110	呻	ナケク	なげく	ナゲク（呻）			20020320523a2BcR243z
F03039_06	F03039_06	K02032110	呻	*イヒス	のひす	ノヒス（呻）			2002034bd0b55rbG4279
F03039_07	F03039_07	K02032110	呻	ヤミイタス-ム	やみいだす	ヤミイダス（呻）	ヤミイタム（呻）		2002043e37cfYzG7hbz3
F03039_07b	F03039_07	K02032110	呻	ヤミイタス-ム	やみいたむ	ヤミイタム（呻）	ヤミイダス（呻）		2002043e38fd1ZTSXLJ7
F03039_08	F03039_08	K02032110	呻	*シナケル	しなける	シナケル（呻）			200201eec254w4F1zmoO
F03039_09	F03039_09	K02032110	呻	サマヨフ	さまよふ	サマヨフ（呻）			200201c4067fvMF9875O
F03040_02	F03040_02	K02032130	呷	スフ（LL）	すふ	スフ（呷）			200202431db04bcY3aj6
F03040_03	F03040_03	K02032130	呷	*ノミ	のみ	ノミ（呷）			2002034cce57Sya9V82M
F03040_04	F03040_04	K02032130	呷	*ハク	はく	ハク（呷）			2002035758e0LxEK610i
F03047_03	F03047_03	K02032320	嘰	ツヽシル（LLVHL）	つづしる	ツヅシル（嘰）			200202d4e483TI7JG8fI
F03047_04	F03047_04	K02032320	嘰	ツヽシム	つつしむ	ツツシム（嘰）			
F03047_05	F03047_05	K02032320	嘰	ヨフ	よぶ	ヨブ（嘰）			200204589729j1dLBh7g
F03053_03	F03053_03	K02032430	咀	*クフ	くふ	クフ（咀）			200201359cd8875m9694
F03053_04	F03053_04	K02032430	咀	カム	かむ	カム（咀）			200200e97554KgUGnDoi
F03053_05	F03053_05	K02032430	咀	ナム	なむ	ナム（咀）			20020328c401HVo7A52P
F03053_06	F03053_06	K02032430	咀	クラフ（HHL）	くらふ	クラフ（咀）			200201473dbd58tLx007
F03054_01	F03054_01	K02032511	咀／𠻘	カミハム（LHLH）	かみはむ	カミハム（咀𠻘）			200200e906706C6lR2XK
F03059_02	F03059_02	K02032620	哩	ヒソカニ	ひそか	ヒソカ（哩）			20020387108aa798QbaJ
F03063_02	F03063_02	K02032720	㽞	トヽム	とどむ	トドム（㽞）			2002030c4ab7Lnh6RPkI
F03063_03	F03063_03	K02032720	㽞	ウカヽフ	うかかふ	ウカカフ（㽞）			2002005e13e9R9l9Jagu
F03065_02	F03065_02	K02032740	嘽	ヨロコフ（LL__）	よろこぶ	ヨロコブ（嘽）			2002045b4782T59A0HGL
F03065_03	F03065_03	K02032740	嘽	ムマイナヽク	むまいななく	ムマイナナク（嘽）			null
F03067_04	F03067_04	K02032820	單	ヒトヘニ	ひとへに	ヒトヘニ（單）			2002038c01c1MI4xUI1w
F03067_05	F03067_05	K02032820	單	フルフ	ふるふ	フルフ（單）			200203ba8c99jt08GUZf
F03067_06	F03067_06	K02032820	單	ヒトリ	ひとり	ヒトリ（單）			2002038ecdd3XdKnc83p
F03067_07	F03067_07	K02032820	單	スルツニ	するつみ	スルツミ（單）	←スルツニ（單）		2002025243e9vSKHi6GQ
F03067_08	F03067_08	K02032820	單	ヒトヘナリ（LLL__）	ひとへなり	ヒトヘ（單）			2002038bf302YHv1eW5E
F03067_09	F03067_09	K02032820	單	ヒトへ（LL_）	ひとへ	ヒトヘ（單）			2002038bf302YHv1eW5E
F03067_10	F03067_10	K02032820	單	ウスシ	うすし	ウスシ（單）			200200632dd33ci9gx55
F03067_11	F03067_11	K02032820	單	コトヽヽク	ことごとく	コトゴトク（單）			200201998af5jfoANkSW
F03068_01	F03068_01	K02033111	ー（單）／已	スルツミ（LLLH）	するつみ	スルツミ（單已）			2002025243e9vSKHi6GQ
F03069_03	F03069_03	K02033120	⿰口思	コフ	こふ	コフ（⿰口思）			
F03071_04	F03071_04	K02033140	喟	オヒユ	おびゆ	オビユ（喟）			200200a6e555q41WhDpX
F03071_05	F03071_05	K02033140	喟	ナケク（LLV_）	なげく	ナゲク（喟）			20020320523a2BcR243z
F03071_06	F03071_06	K02033140	喟	ホム	ほむ	ホム（喟）			200203e26396W0jNTim8
F03071_07	F03071_07	K02033140	喟	ソヒユ	そひゆ	ソヒユ（喟）			
F03072_01	F03072_01	K02033221	ー（喟）／然	オモホテル	おもほてる	オモホテル（喟然）			200200acb582v9uS53sj
F03074_01	F03074_01	K02033240	喟	カマヒスシ	かまびすし	カマビスシ（喟）			200200e6b8019g0EuXbq
F03075_03	F03075_03	K02033310	嘈	カマヒスシ	かまびすし	カマビスシ（嘈）			200200e6b8019g0EuXbq
F03076_02	F03076_02	K02033320	嘖	セム	せむ	セム（嘖）			200202670bb6btL35UfQ
F03076_03	F03076_03	K02033320	嘖	アヤマル（LLHL）	あやまる	アヤマル（嘖）			20020023deb08J5ETe2L
F03076_04	F03076_04	K02033320	嘖	*サキナム	さきなむ	サキナム（嘖）			200201b7629dSXTQHQ03
F03076_05	F03076_05	K02033320	嘖	*カサヽキナク	かささぎなく	カササギナク（嘖）			null
F03077_02	F03077_02	K02033340	喁	クチサシツトフ（HHHLHLVH）	くちさしつどふ	クチサシツドフ（喁）			2002013f779bNxjV6dJ3
F03077_03	F03077_03	K02033340	喁	クチハシ	くちはし	クチハシ（喁）			2002013ff2e2709CP918
F03077_04	F03077_04	K02033340	喁	ムカフ	むかふ	ムカフ（喁）			
F03077_05	F03077_05	K02033340	喁	アフク	あふぐ	アフグ（喁）			20020005123f0m91d1pq
